question_id	category	prompt_template_id	question	expected_answer	answer_kind	required_terms_json	forbidden_terms_json	source_edge_id	supporting_edge_type	raw_scientific_name	accepted_taxon_key	source_group	source_id	source_record_id	provenance_pointer	license	access_date	allowed_evidence_scope	evidence_scope_guardrail	caveats	offline_only	status
t6_synonym_confusion_c30200b38f92	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema fournieri' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendropsis fournieri' (wfo:wfo-0001033888-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendropsis fournieri"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:10d921354630bb4a9e9e	synonym_cluster	Abarema fournieri	wfo:wfo-0001033888-2025-12	taxonomy_backbone	wfo-0001058163-2025-12	wfo-0001058163	http://list.worldfloraonline.org/wfo-0001058163-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_cbf5372ccc26	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abama' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Narthecium' (wfo:wfo-4000025350-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""narthecium"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:438b22c2eb72c62fab0b	synonym_cluster	Abama	wfo:wfo-4000025350-2025-12	taxonomy_backbone	wfo-4000000010-2025-12	wfo-4000000010	http://list.worldfloraonline.org/wfo-4000000010-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_dacceeb09dcd	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Aalius' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Breynia' (wfo:wfo-4000005418-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""breynia"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:3aae5914984d43c1a5ab	synonym_cluster	Aalius	wfo:wfo-4000005418-2025-12	taxonomy_backbone	wfo-4000000002-2025-12	wfo-4000000002	http://list.worldfloraonline.org/wfo-4000000002-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_e1bf31ded5de	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema crateradena' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron crateradenum' (wfo:wfo-0000206451-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron crateradenum"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:045ad1247df0b6ad29f1	synonym_cluster	Abarema crateradena	wfo:wfo-0000206451-2025-12	taxonomy_backbone	wfo-0000206455-2025-12	wfo-0000206455	http://list.worldfloraonline.org/wfo-0000206455-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_e38210e46d8d	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema dolichadena' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Albizia dolichadena' (wfo:wfo-0000206316-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""albizia dolichadena"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:f57728ade54ea0fa0ada	synonym_cluster	Abarema dolichadena	wfo:wfo-0000206316-2025-12	taxonomy_backbone	wfo-0000206318-2025-12	wfo-0000206318	http://list.worldfloraonline.org/wfo-0000206318-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_e85470751c51	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abalon' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Chamaelirium' (wfo:wfo-4000007607-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""chamaelirium"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:2ad22f143808f6e734f9	synonym_cluster	Abalon	wfo:wfo-4000007607-2025-12	taxonomy_backbone	wfo-4000000009-2025-12	wfo-4000000009	http://list.worldfloraonline.org/wfo-4000000009-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_f095d326c1a6	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Aa nigrescens' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Aa leucantha' (wfo:wfo-0000287896-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""aa leucantha"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:1d3c9dac2b74b403d982	synonym_cluster	Aa nigrescens	wfo:wfo-0000287896-2025-12	taxonomy_backbone	wfo-0000447150-2025-12	wfo-0000447150	http://list.worldfloraonline.org/wfo-0000447150-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_f19834047388	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema gracillima' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron tenuiracemosum' (wfo:wfo-0000206655-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron tenuiracemosum"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:9459e013f8c9b9ab87fb	synonym_cluster	Abarema gracillima	wfo:wfo-0000206655-2025-12	taxonomy_backbone	wfo-0000206659-2025-12	wfo-0000206659	http://list.worldfloraonline.org/wfo-0000206659-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_fe17c7b9a035	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Aa hartwegii' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Aa maderoi' (wfo:wfo-0000319090-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""aa maderoi"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:2196ae45a3ab77086af5	synonym_cluster	Aa hartwegii	wfo:wfo-0000319090-2025-12	taxonomy_backbone	wfo-0000246158-2025-12	wfo-0000246158	http://list.worldfloraonline.org/wfo-0000246158-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_toxicity_lookalike_media_scope_0bf45bbd4609	toxicity_lookalike_media_scope	track6_offline_toxicity_lookalike_media_scope_v1	A Wikimedia/Commons image edge exists for 'Acanthus ilicifolius'. What can this media edge support, and what toxicity, edibility, range, or taxonomic conclusion is forbidden?	The media edge supports display and at most weak morphology inspection with license attribution. It does not establish toxicity, edibility, distribution, native status, accepted taxonomy, or biological importance.	scoped_free_text	"[""display"", ""weak morphology"", ""does not establish""]"	"[""safe"", ""edible"", ""native"", ""accepted taxonomy""]"	image_evidence:c5f19d83539b06b719c6	image_evidence	Acanthus ilicifolius	wfo:wfo-0000513844-2025-12	wikidata_commons	source:wikimedia_commons	image_evidence:c5f19d83539b06b719c6	https://commons.wikimedia.org/wiki/File%3AAcanthus_ilicifolius_00649.JPG	CC BY-SA 4.0	2026-05-17T17:36:08.295266+00:00	media_display;weak_morphology_inspection	Image availability must not be treated as biological or safety evidence.	Commons media availability is a source-coverage variable, not evidence of taxonomy, distribution, edibility, toxicity, human use, native status, or biological importance.	True	ready_offline_static
t6_toxicity_lookalike_media_scope_0e17cf60e6bb	toxicity_lookalike_media_scope	track6_offline_toxicity_lookalike_media_scope_v1	A Wikimedia/Commons image edge exists for 'Cycas indica'. What can this media edge support, and what toxicity, edibility, range, or taxonomic conclusion is forbidden?	The media edge supports display and at most weak morphology inspection with license attribution. It does not establish toxicity, edibility, distribution, native status, accepted taxonomy, or biological importance.	scoped_free_text	"[""display"", ""weak morphology"", ""does not establish""]"	"[""safe"", ""edible"", ""native"", ""accepted taxonomy""]"	image_evidence:77494457d2709a93ba9b	image_evidence	Cycas indica		wikidata_commons	source:wikimedia_commons	image_evidence:77494457d2709a93ba9b	https://commons.wikimedia.org/wiki/File%3ACycas_UTC.jpg	CC BY-SA 3.0	2026-05-17T17:36:08.295266+00:00	media_display;weak_morphology_inspection	Image availability must not be treated as biological or safety evidence.	Commons media availability is a source-coverage variable, not evidence of taxonomy, distribution, edibility, toxicity, human use, native status, or biological importance.; canonicalization_status=unresolved; ambiguity_reason=no exact WFO accepted-name or synonym-cluster match	True	ready_offline_static
t6_toxicity_lookalike_media_scope_15b1ce3ba9e7	toxicity_lookalike_media_scope	track6_offline_toxicity_lookalike_media_scope_v1	A Wikimedia/Commons image edge exists for 'Cochlospermum vitifolium'. What can this media edge support, and what toxicity, edibility, range, or taxonomic conclusion is forbidden?	The media edge supports display and at most weak morphology inspection with license attribution. It does not establish toxicity, edibility, distribution, native status, accepted taxonomy, or biological importance.	scoped_free_text	"[""display"", ""weak morphology"", ""does not establish""]"	"[""safe"", ""edible"", ""native"", ""accepted taxonomy""]"	image_evidence:113269baaa4b8f637eb4	image_evidence	Cochlospermum vitifolium		wikidata_commons	source:wikimedia_commons	image_evidence:113269baaa4b8f637eb4	https://commons.wikimedia.org/wiki/File%3ACochlospermum_vitifolium_%27Plenum%27_at_the_Mounts_Botanical_Garden_in_West_Palm_Beach%2C_Florida%2C_USA.jpg	CC BY-SA 4.0	2026-05-17T17:36:08.295266+00:00	media_display;weak_morphology_inspection	Image availability must not be treated as biological or safety evidence.	Commons media availability is a source-coverage variable, not evidence of taxonomy, distribution, edibility, toxicity, human use, native status, or biological importance.; canonicalization_status=unresolved; ambiguity_reason=no exact WFO accepted-name or synonym-cluster match	True	ready_offline_static
