strategy,requests_per_day,update_interval_days,software_memory_savings,fallback_frequency,audit_control_scale,utilization,requests_per_update,per_request_pj_equivalent,amortized_fixed_pj_equivalent,total_pj_equivalent,winner,conclusion
analog_in_memory_antitarget,1000.0,7.0,0.35,0.1,mid,0.35,7000.0,25810.143,1938.7755102040815,27748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.1,mid,0.6,7000.0,36102.40216666667,0.0,36102.40216666667,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.1,mid,0.6,7000.0,10461.243705,1.7551020408163267,10462.998807040816,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.1,mid,0.6,7000.0,13261.603811666668,25.510204081632654,13287.1140157483,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.1,mid,0.6,7000.0,154049.4811,10408.163265306124,164457.64436530613,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.1,mid,0.6,7000.0,25810.143,1938.7755102040815,27748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.1,mid,0.85,7000.0,25484.048588235295,0.0,25484.048588235295,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.1,mid,0.85,7000.0,9761.96270867647,1.7551020408163267,9763.717810717286,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.1,mid,0.85,7000.0,12199.76845382353,25.510204081632654,12225.278657905163,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.1,mid,0.85,7000.0,150395.5560264706,10408.163265306124,160803.7192917767,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.1,mid,0.85,7000.0,25810.143,1938.7755102040815,27748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.1,high,0.35,7000.0,69032.68942857142,0.0,69032.68942857142,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.1,high,0.35,7000.0,16059.140410357142,1.7551020408163267,16060.895512397958,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.1,high,0.35,7000.0,19299.632537857142,25.510204081632654,19325.142741938773,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.1,high,0.35,7000.0,163524.37056428572,10408.163265306124,173932.53382959185,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.1,high,0.35,7000.0,28310.143,1938.7755102040815,30248.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.1,high,0.6,7000.0,40269.06883333333,0.0,40269.06883333333,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.1,high,0.6,7000.0,13816.243705,1.7551020408163267,13817.998807040816,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.1,high,0.6,7000.0,16423.270478333332,25.510204081632654,16448.780682414963,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.1,high,0.6,7000.0,154617.81443333332,10408.163265306124,165025.97769863944,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.1,high,0.6,7000.0,28310.143,1938.7755102040815,30248.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.1,high,0.85,7000.0,28425.22505882353,0.0,28425.22505882353,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.1,high,0.85,7000.0,12892.698002794117,1.7551020408163267,12894.453104834933,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.1,high,0.85,7000.0,15238.886100882353,25.510204081632654,15264.396304963986,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.1,high,0.85,7000.0,150950.40896764706,10408.163265306124,161358.5722329532,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.1,high,0.85,7000.0,28310.143,1938.7755102040815,30248.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.25,low,0.35,7000.0,59032.68942857142,0.0,59032.68942857142,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.25,low,0.35,7000.0,10625.211838928572,1.7551020408163267,10626.966940969387,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.25,low,0.35,7000.0,21918.066844642854,25.510204081632654,21943.577048724484,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.25,low,0.35,7000.0,162704.72770714285,10408.163265306124,173112.89097244898,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.25,low,0.35,7000.0,24810.143,1938.7755102040815,26748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.25,low,0.6,7000.0,34435.7355,0.0,34435.7355,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.25,low,0.6,7000.0,9141.243705,1.7551020408163267,9142.998807040816,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.25,low,0.6,7000.0,15768.8283625,25.510204081632654,15794.338566581633,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.25,low,0.6,7000.0,153842.81443333332,10408.163265306124,164250.97769863944,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.25,low,0.6,7000.0,24810.143,1938.7755102040815,26748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.25,low,0.85,7000.0,24307.577999999998,0.0,24307.577999999998,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.25,low,0.85,7000.0,8530.198002794117,1.7551020408163267,8531.953104834933,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.25,low,0.85,7000.0,13236.7889875,25.510204081632654,13262.299191581633,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.25,low,0.85,7000.0,150193.79132058824,10408.163265306124,160601.95458589436,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.25,low,0.85,7000.0,24810.143,1938.7755102040815,26748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.25,mid,0.35,7000.0,61889.832285714285,0.0,61889.832285714285,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.25,mid,0.35,7000.0,12159.497553214285,1.7551020408163267,12161.2526552551,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.25,mid,0.35,7000.0,23532.35255892857,25.510204081632654,23557.862763010202,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.25,mid,0.35,7000.0,162923.29913571427,10408.163265306124,173331.4624010204,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.25,mid,0.35,7000.0,25810.143,1938.7755102040815,27748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.25,mid,0.6,7000.0,36102.40216666667,0.0,36102.40216666667,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.25,mid,0.6,7000.0,10461.243705,1.7551020408163267,10462.998807040816,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.25,mid,0.6,7000.0,17085.49502916667,25.510204081632654,17111.0052332483,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.25,mid,0.6,7000.0,154049.4811,10408.163265306124,164457.64436530613,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.25,mid,0.6,7000.0,25810.143,1938.7755102040815,27748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.25,mid,0.85,7000.0,25484.048588235295,0.0,25484.048588235295,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.25,mid,0.85,7000.0,9761.96270867647,1.7551020408163267,9763.717810717286,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.25,mid,0.85,7000.0,14430.906634558825,25.510204081632654,14456.416838640458,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.25,mid,0.85,7000.0,150395.5560264706,10408.163265306124,160803.7192917767,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.25,mid,0.85,7000.0,25810.143,1938.7755102040815,27748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.25,high,0.35,7000.0,69032.68942857142,0.0,69032.68942857142,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.25,high,0.35,7000.0,16059.140410357142,1.7551020408163267,16060.895512397958,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.25,high,0.35,7000.0,27605.566844642854,25.510204081632654,27631.077048724484,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.25,high,0.35,7000.0,163524.37056428572,10408.163265306124,173932.53382959185,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.25,high,0.35,7000.0,28310.143,1938.7755102040815,30248.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.25,high,0.6,7000.0,40269.06883333333,0.0,40269.06883333333,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.25,high,0.6,7000.0,13816.243705,1.7551020408163267,13817.998807040816,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.25,high,0.6,7000.0,20414.661695833332,25.510204081632654,20440.171899914963,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.25,high,0.6,7000.0,154617.81443333332,10408.163265306124,165025.97769863944,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.25,high,0.6,7000.0,28310.143,1938.7755102040815,30248.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.25,high,0.85,7000.0,28425.22505882353,0.0,28425.22505882353,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.25,high,0.85,7000.0,12892.698002794117,1.7551020408163267,12894.453104834933,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.25,high,0.85,7000.0,17453.700752205885,25.510204081632654,17479.210956287516,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.25,high,0.85,7000.0,150950.40896764706,10408.163265306124,161358.5722329532,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.25,high,0.85,7000.0,28310.143,1938.7755102040815,30248.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.5,low,0.35,7000.0,59032.68942857142,0.0,59032.68942857142,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.5,low,0.35,7000.0,10625.211838928572,1.7551020408163267,10626.966940969387,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.5,low,0.35,7000.0,34323.79068928571,25.510204081632654,34349.30089336735,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.5,low,0.35,7000.0,162704.72770714285,10408.163265306124,173112.89097244898,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.5,low,0.35,7000.0,24810.143,1938.7755102040815,26748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.5,low,0.6,7000.0,34435.7355,0.0,34435.7355,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.5,low,0.6,7000.0,9141.243705,1.7551020408163267,9142.998807040816,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.5,low,0.6,7000.0,22025.313725,25.510204081632654,22050.82392908163,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.5,low,0.6,7000.0,153842.81443333332,10408.163265306124,164250.97769863944,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.5,low,0.6,7000.0,24810.143,1938.7755102040815,26748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.5,low,0.85,7000.0,24307.577999999998,0.0,24307.577999999998,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.5,low,0.85,7000.0,8530.198002794117,1.7551020408163267,8531.953104834933,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.5,low,0.85,7000.0,16961.234975,25.510204081632654,16986.74517908163,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.5,low,0.85,7000.0,150193.79132058824,10408.163265306124,160601.95458589436,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.5,low,0.85,7000.0,24810.143,1938.7755102040815,26748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.5,mid,0.35,7000.0,61889.832285714285,0.0,61889.832285714285,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.5,mid,0.35,7000.0,12159.497553214285,1.7551020408163267,12161.2526552551,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.5,mid,0.35,7000.0,36352.36211785714,25.510204081632654,36377.872321938776,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.5,mid,0.35,7000.0,162923.29913571427,10408.163265306124,173331.4624010204,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.5,mid,0.35,7000.0,25810.143,1938.7755102040815,27748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.5,mid,0.6,7000.0,36102.40216666667,0.0,36102.40216666667,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.5,mid,0.6,7000.0,10461.243705,1.7551020408163267,10462.998807040816,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.5,mid,0.6,7000.0,23458.647058333332,25.510204081632654,23484.157262414963,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.5,mid,0.6,7000.0,154049.4811,10408.163265306124,164457.64436530613,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.5,mid,0.6,7000.0,25810.143,1938.7755102040815,27748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.5,mid,0.85,7000.0,25484.048588235295,0.0,25484.048588235295,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.5,mid,0.85,7000.0,9761.96270867647,1.7551020408163267,9763.717810717286,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.5,mid,0.85,7000.0,18149.47026911765,25.510204081632654,18174.98047319928,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.5,mid,0.85,7000.0,150395.5560264706,10408.163265306124,160803.7192917767,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.5,mid,0.85,7000.0,25810.143,1938.7755102040815,27748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.5,high,0.35,7000.0,69032.68942857142,0.0,69032.68942857142,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.5,high,0.35,7000.0,16059.140410357142,1.7551020408163267,16060.895512397958,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.5,high,0.35,7000.0,41448.79068928571,25.510204081632654,41474.30089336735,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.5,high,0.35,7000.0,163524.37056428572,10408.163265306124,173932.53382959185,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.5,high,0.35,7000.0,28310.143,1938.7755102040815,30248.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.5,high,0.6,7000.0,40269.06883333333,0.0,40269.06883333333,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.5,high,0.6,7000.0,13816.243705,1.7551020408163267,13817.998807040816,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.5,high,0.6,7000.0,27066.980391666664,25.510204081632654,27092.490595748295,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.5,high,0.6,7000.0,154617.81443333332,10408.163265306124,165025.97769863944,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.5,high,0.6,7000.0,28310.143,1938.7755102040815,30248.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,0.5,high,0.85,7000.0,28425.22505882353,0.0,28425.22505882353,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,0.5,high,0.85,7000.0,12892.698002794117,1.7551020408163267,12894.453104834933,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,0.5,high,0.85,7000.0,21145.058504411765,25.510204081632654,21170.568708493396,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,0.5,high,0.85,7000.0,150950.40896764706,10408.163265306124,161358.5722329532,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,0.5,high,0.85,7000.0,28310.143,1938.7755102040815,30248.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,1.0,low,0.35,7000.0,59032.68942857142,0.0,59032.68942857142,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,1.0,low,0.35,7000.0,10625.211838928572,1.7551020408163267,10626.966940969387,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,1.0,low,0.35,7000.0,59135.23837857142,25.510204081632654,59160.748582653054,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,1000.0,7.0,0.35,1.0,low,0.35,7000.0,162704.72770714285,10408.163265306124,173112.89097244898,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,1000.0,7.0,0.35,1.0,low,0.35,7000.0,24810.143,1938.7755102040815,26748.918510204083,False,baseline_or_antitarget_preferred
software_optimized,1000.0,7.0,0.35,1.0,low,0.6,7000.0,34435.7355,0.0,34435.7355,False,baseline_or_antitarget_preferred
programmable_accelerator,1000.0,7.0,0.35,1.0,low,0.6,7000.0,9141.243705,1.7551020408163267,9142.998807040816,True,baseline_or_antitarget_preferred
hybrid_safety_filter,1000.0,7.0,0.35,1.0,low,0.6,7000.0,34538.28445,25.510204081632654,34563.794654081634,False,baseline_or_antitarget_preferred
