kappa,alpha_W,Delta_exponent_d,eta,target_type,target_label,effective_A,sigma,omega,support_valid,endpoint_beating,required_beta,candidate_beta,variance_exponent_candidate,variance_exponent_baseline,mean_square_threshold_exponent,local_window_success,failure_reason
3.0,0.006,0.02,0.15,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,True,True,-0.06000000000000005,0.55,1.35,1.9,1.96,True,conditional_success
3.0,0.006,0.02,0.15,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,True,True,-0.06000000000000005,0.44999999999999996,1.45,1.9,1.96,True,conditional_success
3.0,0.006,0.02,0.15,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,True,True,-0.06000000000000005,0.75,1.15,1.9,1.96,True,conditional_success
3.0,0.006,0.02,0.25,markov_baseline,baseline A=2k,6.0,0.0,0.0,True,True,0.54,0.0,2.5,2.5,1.96,False,needs_more_numerator_saving
3.0,0.006,0.02,0.25,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,True,True,0.54,0.5,2.0,2.5,1.96,False,needs_more_numerator_saving
3.0,0.006,0.02,0.25,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,True,True,0.54,1.0,1.5,2.5,1.96,True,conditional_success
3.0,0.006,0.02,0.25,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,True,True,0.54,0.25,2.25,2.5,1.96,False,needs_more_numerator_saving
3.0,0.006,0.02,0.25,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,True,True,0.54,0.75,1.75,2.5,1.96,True,conditional_success
3.0,0.006,0.02,0.25,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,True,True,0.54,0.75,1.75,2.5,1.96,True,conditional_success
3.0,0.006,0.02,0.25,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,True,True,0.54,0.75,1.75,2.5,1.96,True,conditional_success
3.0,0.006,0.02,0.25,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,True,True,0.54,1.25,1.25,2.5,1.96,True,conditional_success
3.0,0.006,0.05,0.0,markov_baseline,baseline A=2k,6.0,0.0,0.0,False,True,-0.9,0.0,1.0,1.0,1.9,False,support_invalid
3.0,0.006,0.05,0.0,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,False,True,-0.9,0.0,1.0,1.0,1.9,False,support_invalid
3.0,0.006,0.05,0.0,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,False,True,-0.9,0.0,1.0,1.0,1.9,False,support_invalid
3.0,0.006,0.05,0.0,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,False,True,-0.9,0.25,0.75,1.0,1.9,False,support_invalid
3.0,0.006,0.05,0.0,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,False,True,-0.9,0.75,0.25,1.0,1.9,False,support_invalid
3.0,0.006,0.05,0.0,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,False,True,-0.9,0.25,0.75,1.0,1.9,False,support_invalid
3.0,0.006,0.05,0.0,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,False,True,-0.9,0.0,1.0,1.0,1.9,False,support_invalid
3.0,0.006,0.05,0.0,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,False,True,-0.9,0.0,1.0,1.0,1.9,False,support_invalid
3.0,0.006,0.05,0.002,markov_baseline,baseline A=2k,6.0,0.0,0.0,False,True,-0.888,0.0,1.012,1.012,1.9,False,support_invalid
3.0,0.006,0.05,0.002,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,False,True,-0.888,0.004,1.008,1.012,1.9,False,support_invalid
3.0,0.006,0.05,0.002,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,False,True,-0.888,0.008,1.004,1.012,1.9,False,support_invalid
3.0,0.006,0.05,0.002,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,False,True,-0.888,0.25,0.762,1.012,1.9,False,support_invalid
3.0,0.006,0.05,0.002,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,False,True,-0.888,0.75,0.262,1.012,1.9,False,support_invalid
3.0,0.006,0.05,0.002,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,False,True,-0.888,0.254,0.758,1.012,1.9,False,support_invalid
3.0,0.006,0.05,0.002,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,False,True,-0.888,0.006,1.006,1.012,1.9,False,support_invalid
3.0,0.006,0.05,0.002,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,False,True,-0.888,0.01,1.002,1.012,1.9,False,support_invalid
3.0,0.006,0.05,0.004,markov_baseline,baseline A=2k,6.0,0.0,0.0,False,True,-0.876,0.0,1.024,1.024,1.9,False,support_invalid
3.0,0.006,0.05,0.004,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,False,True,-0.876,0.008,1.016,1.024,1.9,False,support_invalid
3.0,0.006,0.05,0.004,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,False,True,-0.876,0.016,1.008,1.024,1.9,False,support_invalid
3.0,0.006,0.05,0.004,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,False,True,-0.876,0.25,0.774,1.024,1.9,False,support_invalid
3.0,0.006,0.05,0.004,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,False,True,-0.876,0.75,0.274,1.024,1.9,False,support_invalid
3.0,0.006,0.05,0.004,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,False,True,-0.876,0.258,0.766,1.024,1.9,False,support_invalid
3.0,0.006,0.05,0.004,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,False,True,-0.876,0.012,1.012,1.024,1.9,False,support_invalid
3.0,0.006,0.05,0.004,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,False,True,-0.876,0.02,1.004,1.024,1.9,False,support_invalid
3.0,0.006,0.05,0.006,markov_baseline,baseline A=2k,6.0,0.0,0.0,False,True,-0.864,0.0,1.036,1.036,1.9,False,support_invalid
3.0,0.006,0.05,0.006,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,False,True,-0.864,0.012,1.024,1.036,1.9,False,support_invalid
3.0,0.006,0.05,0.006,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,False,True,-0.864,0.024,1.012,1.036,1.9,False,support_invalid
3.0,0.006,0.05,0.006,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,False,True,-0.864,0.25,0.786,1.036,1.9,False,support_invalid
3.0,0.006,0.05,0.006,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,False,True,-0.864,0.75,0.28600000000000003,1.036,1.9,False,support_invalid
3.0,0.006,0.05,0.006,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,False,True,-0.864,0.262,0.774,1.036,1.9,False,support_invalid
3.0,0.006,0.05,0.006,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,False,True,-0.864,0.018000000000000002,1.018,1.036,1.9,False,support_invalid
3.0,0.006,0.05,0.006,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,False,True,-0.864,0.03,1.006,1.036,1.9,False,support_invalid
3.0,0.006,0.05,0.008,markov_baseline,baseline A=2k,6.0,0.0,0.0,False,True,-0.852,0.0,1.048,1.048,1.9,False,support_invalid
3.0,0.006,0.05,0.008,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,False,True,-0.852,0.016,1.032,1.048,1.9,False,support_invalid
3.0,0.006,0.05,0.008,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,False,True,-0.852,0.032,1.016,1.048,1.9,False,support_invalid
3.0,0.006,0.05,0.008,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,False,True,-0.852,0.25,0.798,1.048,1.9,False,support_invalid
3.0,0.006,0.05,0.008,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,False,True,-0.852,0.75,0.29800000000000004,1.048,1.9,False,support_invalid
3.0,0.006,0.05,0.008,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,False,True,-0.852,0.266,0.782,1.048,1.9,False,support_invalid
3.0,0.006,0.05,0.008,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,False,True,-0.852,0.024,1.024,1.048,1.9,False,support_invalid
3.0,0.006,0.05,0.008,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,False,True,-0.852,0.04,1.008,1.048,1.9,False,support_invalid
3.0,0.006,0.05,0.01,markov_baseline,baseline A=2k,6.0,0.0,0.0,False,True,-0.84,0.0,1.06,1.06,1.9,False,support_invalid
3.0,0.006,0.05,0.01,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,False,True,-0.84,0.02,1.04,1.06,1.9,False,support_invalid
3.0,0.006,0.05,0.01,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,False,True,-0.84,0.04,1.02,1.06,1.9,False,support_invalid
3.0,0.006,0.05,0.01,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,False,True,-0.84,0.25,0.81,1.06,1.9,False,support_invalid
3.0,0.006,0.05,0.01,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,False,True,-0.84,0.75,0.31000000000000005,1.06,1.9,False,support_invalid
3.0,0.006,0.05,0.01,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,False,True,-0.84,0.27,0.79,1.06,1.9,False,support_invalid
3.0,0.006,0.05,0.01,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,False,True,-0.84,0.03,1.03,1.06,1.9,False,support_invalid
3.0,0.006,0.05,0.01,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,False,True,-0.84,0.05,1.01,1.06,1.9,False,support_invalid
3.0,0.006,0.05,0.02,markov_baseline,baseline A=2k,6.0,0.0,0.0,False,True,-0.78,0.0,1.12,1.12,1.9,False,support_invalid
3.0,0.006,0.05,0.02,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,False,True,-0.78,0.04,1.08,1.12,1.9,False,support_invalid
3.0,0.006,0.05,0.02,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,False,True,-0.78,0.08,1.04,1.12,1.9,False,support_invalid
3.0,0.006,0.05,0.02,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,False,True,-0.78,0.25,0.8700000000000001,1.12,1.9,False,support_invalid
3.0,0.006,0.05,0.02,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,False,True,-0.78,0.75,0.3700000000000001,1.12,1.9,False,support_invalid
3.0,0.006,0.05,0.02,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,False,True,-0.78,0.29,0.8300000000000001,1.12,1.9,False,support_invalid
3.0,0.006,0.05,0.02,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,False,True,-0.78,0.06,1.06,1.12,1.9,False,support_invalid
3.0,0.006,0.05,0.02,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,False,True,-0.78,0.1,1.02,1.12,1.9,False,support_invalid
3.0,0.006,0.05,0.05,markov_baseline,baseline A=2k,6.0,0.0,0.0,True,True,-0.6,0.0,1.3,1.3,1.9,True,conditional_success
3.0,0.006,0.05,0.05,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,True,True,-0.6,0.1,1.2,1.3,1.9,True,conditional_success
3.0,0.006,0.05,0.05,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,True,True,-0.6,0.2,1.1,1.3,1.9,True,conditional_success
3.0,0.006,0.05,0.05,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,True,True,-0.6,0.25,1.05,1.3,1.9,True,conditional_success
3.0,0.006,0.05,0.05,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,True,True,-0.6,0.75,0.55,1.3,1.9,True,conditional_success
3.0,0.006,0.05,0.05,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,True,True,-0.6,0.35,0.95,1.3,1.9,True,conditional_success
3.0,0.006,0.05,0.05,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,True,True,-0.6,0.15000000000000002,1.15,1.3,1.9,True,conditional_success
3.0,0.006,0.05,0.05,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,True,True,-0.6,0.25,1.05,1.3,1.9,True,conditional_success
3.0,0.006,0.05,0.08,markov_baseline,baseline A=2k,6.0,0.0,0.0,True,True,-0.42000000000000004,0.0,1.48,1.48,1.9,True,conditional_success
3.0,0.006,0.05,0.08,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,True,True,-0.42000000000000004,0.16,1.32,1.48,1.9,True,conditional_success
3.0,0.006,0.05,0.08,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,True,True,-0.42000000000000004,0.32,1.16,1.48,1.9,True,conditional_success
3.0,0.006,0.05,0.08,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,True,True,-0.42000000000000004,0.25,1.23,1.48,1.9,True,conditional_success
3.0,0.006,0.05,0.08,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,True,True,-0.42000000000000004,0.75,0.73,1.48,1.9,True,conditional_success
3.0,0.006,0.05,0.08,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,True,True,-0.42000000000000004,0.41000000000000003,1.07,1.48,1.9,True,conditional_success
3.0,0.006,0.05,0.08,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,True,True,-0.42000000000000004,0.24,1.24,1.48,1.9,True,conditional_success
3.0,0.006,0.05,0.08,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,True,True,-0.42000000000000004,0.4,1.08,1.48,1.9,True,conditional_success
3.0,0.006,0.05,0.1,markov_baseline,baseline A=2k,6.0,0.0,0.0,True,True,-0.29999999999999993,0.0,1.6,1.6,1.9,True,conditional_success
3.0,0.006,0.05,0.1,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,True,True,-0.29999999999999993,0.2,1.4,1.6,1.9,True,conditional_success
3.0,0.006,0.05,0.1,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,True,True,-0.29999999999999993,0.4,1.2,1.6,1.9,True,conditional_success
3.0,0.006,0.05,0.1,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,True,True,-0.29999999999999993,0.25,1.35,1.6,1.9,True,conditional_success
3.0,0.006,0.05,0.1,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,True,True,-0.29999999999999993,0.75,0.8500000000000001,1.6,1.9,True,conditional_success
3.0,0.006,0.05,0.1,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,True,True,-0.29999999999999993,0.45,1.15,1.6,1.9,True,conditional_success
3.0,0.006,0.05,0.1,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,True,True,-0.29999999999999993,0.30000000000000004,1.3,1.6,1.9,True,conditional_success
3.0,0.006,0.05,0.1,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,True,True,-0.29999999999999993,0.5,1.1,1.6,1.9,True,conditional_success
3.0,0.006,0.05,0.15,markov_baseline,baseline A=2k,6.0,0.0,0.0,True,True,-1.1102230246251565e-16,0.0,1.9,1.9,1.9,True,conditional_success
3.0,0.006,0.05,0.15,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,True,True,-1.1102230246251565e-16,0.3,1.6,1.9,1.9,True,conditional_success
3.0,0.006,0.05,0.15,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,True,True,-1.1102230246251565e-16,0.6,1.3,1.9,1.9,True,conditional_success
3.0,0.006,0.05,0.15,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,True,True,-1.1102230246251565e-16,0.25,1.65,1.9,1.9,True,conditional_success
3.0,0.006,0.05,0.15,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,True,True,-1.1102230246251565e-16,0.75,1.15,1.9,1.9,True,conditional_success
3.0,0.006,0.05,0.15,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,True,True,-1.1102230246251565e-16,0.55,1.35,1.9,1.9,True,conditional_success
3.0,0.006,0.05,0.15,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,True,True,-1.1102230246251565e-16,0.44999999999999996,1.45,1.9,1.9,True,conditional_success
3.0,0.006,0.05,0.15,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,True,True,-1.1102230246251565e-16,0.75,1.15,1.9,1.9,True,conditional_success
3.0,0.006,0.05,0.25,markov_baseline,baseline A=2k,6.0,0.0,0.0,True,True,0.6000000000000001,0.0,2.5,2.5,1.9,False,needs_more_numerator_saving
3.0,0.006,0.05,0.25,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,True,True,0.6000000000000001,0.5,2.0,2.5,1.9,False,needs_more_numerator_saving
3.0,0.006,0.05,0.25,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,True,True,0.6000000000000001,1.0,1.5,2.5,1.9,True,conditional_success
3.0,0.006,0.05,0.25,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,True,True,0.6000000000000001,0.25,2.25,2.5,1.9,False,needs_more_numerator_saving
3.0,0.006,0.05,0.25,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,True,True,0.6000000000000001,0.75,1.75,2.5,1.9,True,conditional_success
3.0,0.006,0.05,0.25,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,True,True,0.6000000000000001,0.75,1.75,2.5,1.9,True,conditional_success
3.0,0.006,0.05,0.25,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,True,True,0.6000000000000001,0.75,1.75,2.5,1.9,True,conditional_success
3.0,0.006,0.05,0.25,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,True,True,0.6000000000000001,1.25,1.25,2.5,1.9,True,conditional_success
3.0,0.006,0.08,0.0,markov_baseline,baseline A=2k,6.0,0.0,0.0,False,True,-0.84,0.0,1.0,1.0,1.84,False,support_invalid
3.0,0.006,0.08,0.0,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,False,True,-0.84,0.0,1.0,1.0,1.84,False,support_invalid
3.0,0.006,0.08,0.0,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,False,True,-0.84,0.0,1.0,1.0,1.84,False,support_invalid
3.0,0.006,0.08,0.0,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,False,True,-0.84,0.25,0.75,1.0,1.84,False,support_invalid
3.0,0.006,0.08,0.0,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,False,True,-0.84,0.75,0.25,1.0,1.84,False,support_invalid
3.0,0.006,0.08,0.0,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,False,True,-0.84,0.25,0.75,1.0,1.84,False,support_invalid
3.0,0.006,0.08,0.0,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,False,True,-0.84,0.0,1.0,1.0,1.84,False,support_invalid
3.0,0.006,0.08,0.0,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,False,True,-0.84,0.0,1.0,1.0,1.84,False,support_invalid
3.0,0.006,0.08,0.002,markov_baseline,baseline A=2k,6.0,0.0,0.0,False,True,-0.828,0.0,1.012,1.012,1.84,False,support_invalid
3.0,0.006,0.08,0.002,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,False,True,-0.828,0.004,1.008,1.012,1.84,False,support_invalid
3.0,0.006,0.08,0.002,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,False,True,-0.828,0.008,1.004,1.012,1.84,False,support_invalid
3.0,0.006,0.08,0.002,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,False,True,-0.828,0.25,0.762,1.012,1.84,False,support_invalid
3.0,0.006,0.08,0.002,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,False,True,-0.828,0.75,0.262,1.012,1.84,False,support_invalid
3.0,0.006,0.08,0.002,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,False,True,-0.828,0.254,0.758,1.012,1.84,False,support_invalid
3.0,0.006,0.08,0.002,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,False,True,-0.828,0.006,1.006,1.012,1.84,False,support_invalid
3.0,0.006,0.08,0.002,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,False,True,-0.828,0.01,1.002,1.012,1.84,False,support_invalid
3.0,0.006,0.08,0.004,markov_baseline,baseline A=2k,6.0,0.0,0.0,False,True,-0.8160000000000001,0.0,1.024,1.024,1.84,False,support_invalid
3.0,0.006,0.08,0.004,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,False,True,-0.8160000000000001,0.008,1.016,1.024,1.84,False,support_invalid
3.0,0.006,0.08,0.004,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,False,True,-0.8160000000000001,0.016,1.008,1.024,1.84,False,support_invalid
3.0,0.006,0.08,0.004,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,False,True,-0.8160000000000001,0.25,0.774,1.024,1.84,False,support_invalid
3.0,0.006,0.08,0.004,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,False,True,-0.8160000000000001,0.75,0.274,1.024,1.84,False,support_invalid
3.0,0.006,0.08,0.004,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,False,True,-0.8160000000000001,0.258,0.766,1.024,1.84,False,support_invalid
3.0,0.006,0.08,0.004,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,False,True,-0.8160000000000001,0.012,1.012,1.024,1.84,False,support_invalid
3.0,0.006,0.08,0.004,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,False,True,-0.8160000000000001,0.02,1.004,1.024,1.84,False,support_invalid
3.0,0.006,0.08,0.006,markov_baseline,baseline A=2k,6.0,0.0,0.0,False,True,-0.804,0.0,1.036,1.036,1.84,False,support_invalid
3.0,0.006,0.08,0.006,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,False,True,-0.804,0.012,1.024,1.036,1.84,False,support_invalid
3.0,0.006,0.08,0.006,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,False,True,-0.804,0.024,1.012,1.036,1.84,False,support_invalid
3.0,0.006,0.08,0.006,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,False,True,-0.804,0.25,0.786,1.036,1.84,False,support_invalid
3.0,0.006,0.08,0.006,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,False,True,-0.804,0.75,0.28600000000000003,1.036,1.84,False,support_invalid
3.0,0.006,0.08,0.006,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,False,True,-0.804,0.262,0.774,1.036,1.84,False,support_invalid
3.0,0.006,0.08,0.006,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,False,True,-0.804,0.018000000000000002,1.018,1.036,1.84,False,support_invalid
3.0,0.006,0.08,0.006,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,False,True,-0.804,0.03,1.006,1.036,1.84,False,support_invalid
3.0,0.006,0.08,0.008,markov_baseline,baseline A=2k,6.0,0.0,0.0,False,True,-0.792,0.0,1.048,1.048,1.84,False,support_invalid
3.0,0.006,0.08,0.008,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,False,True,-0.792,0.016,1.032,1.048,1.84,False,support_invalid
3.0,0.006,0.08,0.008,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,False,True,-0.792,0.032,1.016,1.048,1.84,False,support_invalid
3.0,0.006,0.08,0.008,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,False,True,-0.792,0.25,0.798,1.048,1.84,False,support_invalid
3.0,0.006,0.08,0.008,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,False,True,-0.792,0.75,0.29800000000000004,1.048,1.84,False,support_invalid
3.0,0.006,0.08,0.008,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,False,True,-0.792,0.266,0.782,1.048,1.84,False,support_invalid
3.0,0.006,0.08,0.008,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,False,True,-0.792,0.024,1.024,1.048,1.84,False,support_invalid
3.0,0.006,0.08,0.008,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,False,True,-0.792,0.04,1.008,1.048,1.84,False,support_invalid
3.0,0.006,0.08,0.01,markov_baseline,baseline A=2k,6.0,0.0,0.0,False,True,-0.78,0.0,1.06,1.06,1.84,False,support_invalid
3.0,0.006,0.08,0.01,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,False,True,-0.78,0.02,1.04,1.06,1.84,False,support_invalid
3.0,0.006,0.08,0.01,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,False,True,-0.78,0.04,1.02,1.06,1.84,False,support_invalid
3.0,0.006,0.08,0.01,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,False,True,-0.78,0.25,0.81,1.06,1.84,False,support_invalid
3.0,0.006,0.08,0.01,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,False,True,-0.78,0.75,0.31000000000000005,1.06,1.84,False,support_invalid
3.0,0.006,0.08,0.01,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,False,True,-0.78,0.27,0.79,1.06,1.84,False,support_invalid
3.0,0.006,0.08,0.01,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,False,True,-0.78,0.03,1.03,1.06,1.84,False,support_invalid
3.0,0.006,0.08,0.01,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,False,True,-0.78,0.05,1.01,1.06,1.84,False,support_invalid
3.0,0.006,0.08,0.02,markov_baseline,baseline A=2k,6.0,0.0,0.0,False,True,-0.72,0.0,1.12,1.12,1.84,False,support_invalid
3.0,0.006,0.08,0.02,coefficient_variation,CV A=2k-2,4.0,0.0,0.0,False,True,-0.72,0.04,1.08,1.12,1.84,False,support_invalid
3.0,0.006,0.08,0.02,coefficient_variation,CV A=2k-4,2.0,0.0,0.0,False,True,-0.72,0.08,1.04,1.12,1.84,False,support_invalid
3.0,0.006,0.08,0.02,direct_small_x,direct sigma=0.25,6.0,0.25,0.0,False,True,-0.72,0.25,0.8700000000000001,1.12,1.84,False,support_invalid
3.0,0.006,0.08,0.02,direct_small_x,direct sigma=0.75,6.0,0.75,0.0,False,True,-0.72,0.75,0.3700000000000001,1.12,1.84,False,support_invalid
3.0,0.006,0.08,0.02,direct_small_x,direct A=2k-2 sigma=0.25,4.0,0.25,0.0,False,True,-0.72,0.29,0.8300000000000001,1.12,1.84,False,support_invalid
3.0,0.006,0.08,0.02,stratified_weighted,stratified A=2k-4 W=q,3.0,0.0,1.0,False,True,-0.72,0.06,1.06,1.12,1.84,False,support_invalid
3.0,0.006,0.08,0.02,stratified_weighted,stratified A=2k-4 W=q^-1,1.0,0.0,-1.0,False,True,-0.72,0.1,1.02,1.12,1.84,False,support_invalid
3.0,0.006,0.08,0.05,markov_baseline,baseline A=2k,6.0,0.0,0.0,False,True,-0.5399999999999999,0.0,1.3,1.3,1.84,False,support_invalid
