regime,kappa,alpha_W,Delta_exponent_d,eta,beta_model,beta_model_parameter,endpoint_beating,support_valid,required_beta,hypothetical_beta,variance_exponent_no_beta,mean_exponent,chebyshev_success,local_window_success,theorem_plausibility_class
fixed_bulk_trace,3,0.004,0.1,0.08,constant,0.25,true,false,-0.32,0.25,1.48,0.9,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.1,0.08,constant,0.75,true,false,-0.32,0.75,1.48,0.9,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.1,0.08,constant,1.25,true,false,-0.32,1.25,1.48,0.9,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.1,0.08,linear,4,true,false,-0.32,0.32,1.48,0.9,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.1,0.08,linear,8,true,false,-0.32,0.64,1.48,0.9,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.1,0.08,linear,12,true,false,-0.32,0.96,1.48,0.9,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.1,0.08,saturation,0.5,true,false,-0.32,0.5,1.48,0.9,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.1,0.08,saturation,1,true,false,-0.32,0.8,1.48,0.9,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.1,0.1,no_new_saving,0,true,true,-0.2,0,1.6,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.1,constant,0.25,true,true,-0.2,0.25,1.6,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.1,constant,0.75,true,true,-0.2,0.75,1.6,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.1,constant,1.25,true,true,-0.2,1.25,1.6,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.1,linear,4,true,true,-0.2,0.4,1.6,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.1,linear,8,true,true,-0.2,0.8,1.6,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.1,linear,12,true,true,-0.2,1.2,1.6,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.1,saturation,0.5,true,true,-0.2,0.5,1.6,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.1,saturation,1,true,true,-0.2,1,1.6,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.15,no_new_saving,0,true,true,0.1,0,1.9,0.9,false,false,needs_moderate_saving
fixed_bulk_trace,3,0.004,0.1,0.15,constant,0.25,true,true,0.1,0.25,1.9,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.15,constant,0.75,true,true,0.1,0.75,1.9,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.15,constant,1.25,true,true,0.1,1.25,1.9,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.15,linear,4,true,true,0.1,0.6,1.9,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.15,linear,8,true,true,0.1,1.2,1.9,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.15,linear,12,true,true,0.1,1.8,1.9,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.15,saturation,0.5,true,true,0.1,0.5,1.9,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.15,saturation,1,true,true,0.1,1,1.9,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.25,no_new_saving,0,true,true,0.7,0,2.5,0.9,false,false,needs_moderate_saving
fixed_bulk_trace,3,0.004,0.1,0.25,constant,0.25,true,true,0.7,0.25,2.5,0.9,false,false,needs_moderate_saving
fixed_bulk_trace,3,0.004,0.1,0.25,constant,0.75,true,true,0.7,0.75,2.5,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.25,constant,1.25,true,true,0.7,1.25,2.5,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.25,linear,4,true,true,0.7,1,2.5,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.25,linear,8,true,true,0.7,2,2.5,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.25,linear,12,true,true,0.7,3,2.5,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.1,0.25,saturation,0.5,true,true,0.7,0.5,2.5,0.9,false,false,needs_moderate_saving
fixed_bulk_trace,3,0.004,0.1,0.25,saturation,1,true,true,0.7,1,2.5,0.9,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.15,0,no_new_saving,0,true,false,-0.7,0,1,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0,constant,0.25,true,false,-0.7,0.25,1,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0,constant,0.75,true,false,-0.7,0.75,1,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0,constant,1.25,true,false,-0.7,1.25,1,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0,linear,4,true,false,-0.7,0,1,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0,linear,8,true,false,-0.7,0,1,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0,linear,12,true,false,-0.7,0,1,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0,saturation,0.5,true,false,-0.7,0,1,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0,saturation,1,true,false,-0.7,0,1,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.002,no_new_saving,0,true,false,-0.688,0,1.012,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.002,constant,0.25,true,false,-0.688,0.25,1.012,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.002,constant,0.75,true,false,-0.688,0.75,1.012,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.002,constant,1.25,true,false,-0.688,1.25,1.012,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.002,linear,4,true,false,-0.688,0.008,1.012,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.002,linear,8,true,false,-0.688,0.016,1.012,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.002,linear,12,true,false,-0.688,0.024,1.012,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.002,saturation,0.5,true,false,-0.688,0.02,1.012,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.002,saturation,1,true,false,-0.688,0.02,1.012,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.004,no_new_saving,0,true,false,-0.676,0,1.024,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.004,constant,0.25,true,false,-0.676,0.25,1.024,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.004,constant,0.75,true,false,-0.676,0.75,1.024,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.004,constant,1.25,true,false,-0.676,1.25,1.024,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.004,linear,4,true,false,-0.676,0.016,1.024,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.004,linear,8,true,false,-0.676,0.032,1.024,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.004,linear,12,true,false,-0.676,0.048,1.024,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.004,saturation,0.5,true,false,-0.676,0.04,1.024,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.004,saturation,1,true,false,-0.676,0.04,1.024,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.006,no_new_saving,0,true,false,-0.664,0,1.036,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.006,constant,0.25,true,false,-0.664,0.25,1.036,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.006,constant,0.75,true,false,-0.664,0.75,1.036,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.006,constant,1.25,true,false,-0.664,1.25,1.036,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.006,linear,4,true,false,-0.664,0.024,1.036,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.006,linear,8,true,false,-0.664,0.048,1.036,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.006,linear,12,true,false,-0.664,0.072,1.036,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.006,saturation,0.5,true,false,-0.664,0.06,1.036,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.006,saturation,1,true,false,-0.664,0.06,1.036,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.008,no_new_saving,0,true,false,-0.652,0,1.048,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.008,constant,0.25,true,false,-0.652,0.25,1.048,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.008,constant,0.75,true,false,-0.652,0.75,1.048,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.008,constant,1.25,true,false,-0.652,1.25,1.048,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.008,linear,4,true,false,-0.652,0.032,1.048,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.008,linear,8,true,false,-0.652,0.064,1.048,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.008,linear,12,true,false,-0.652,0.096,1.048,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.008,saturation,0.5,true,false,-0.652,0.08,1.048,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.008,saturation,1,true,false,-0.652,0.08,1.048,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.01,no_new_saving,0,true,false,-0.64,0,1.06,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.01,constant,0.25,true,false,-0.64,0.25,1.06,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.01,constant,0.75,true,false,-0.64,0.75,1.06,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.01,constant,1.25,true,false,-0.64,1.25,1.06,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.01,linear,4,true,false,-0.64,0.04,1.06,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.01,linear,8,true,false,-0.64,0.08,1.06,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.01,linear,12,true,false,-0.64,0.12,1.06,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.01,saturation,0.5,true,false,-0.64,0.1,1.06,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.01,saturation,1,true,false,-0.64,0.1,1.06,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.02,no_new_saving,0,true,false,-0.58,0,1.12,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.02,constant,0.25,true,false,-0.58,0.25,1.12,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.02,constant,0.75,true,false,-0.58,0.75,1.12,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.02,constant,1.25,true,false,-0.58,1.25,1.12,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.02,linear,4,true,false,-0.58,0.08,1.12,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.02,linear,8,true,false,-0.58,0.16,1.12,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.02,linear,12,true,false,-0.58,0.24,1.12,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.02,saturation,0.5,true,false,-0.58,0.2,1.12,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.02,saturation,1,true,false,-0.58,0.2,1.12,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.05,no_new_saving,0,true,false,-0.4,0,1.3,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.05,constant,0.25,true,false,-0.4,0.25,1.3,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.05,constant,0.75,true,false,-0.4,0.75,1.3,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.05,constant,1.25,true,false,-0.4,1.25,1.3,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.05,linear,4,true,false,-0.4,0.2,1.3,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.05,linear,8,true,false,-0.4,0.4,1.3,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.05,linear,12,true,false,-0.4,0.6,1.3,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.05,saturation,0.5,true,false,-0.4,0.5,1.3,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.05,saturation,1,true,false,-0.4,0.5,1.3,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.08,no_new_saving,0,true,false,-0.22,0,1.48,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.08,constant,0.25,true,false,-0.22,0.25,1.48,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.08,constant,0.75,true,false,-0.22,0.75,1.48,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.08,constant,1.25,true,false,-0.22,1.25,1.48,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.08,linear,4,true,false,-0.22,0.32,1.48,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.08,linear,8,true,false,-0.22,0.64,1.48,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.08,linear,12,true,false,-0.22,0.96,1.48,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.08,saturation,0.5,true,false,-0.22,0.5,1.48,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.08,saturation,1,true,false,-0.22,0.8,1.48,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.1,no_new_saving,0,true,false,-0.1,0,1.6,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.1,constant,0.25,true,false,-0.1,0.25,1.6,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.1,constant,0.75,true,false,-0.1,0.75,1.6,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.1,constant,1.25,true,false,-0.1,1.25,1.6,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.1,linear,4,true,false,-0.1,0.4,1.6,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.1,linear,8,true,false,-0.1,0.8,1.6,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.1,linear,12,true,false,-0.1,1.2,1.6,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.1,saturation,0.5,true,false,-0.1,0.5,1.6,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.1,saturation,1,true,false,-0.1,1,1.6,0.85,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.15,0.15,no_new_saving,0,true,true,0.2,0,1.9,0.85,false,false,needs_moderate_saving
fixed_bulk_trace,3,0.004,0.15,0.15,constant,0.25,true,true,0.2,0.25,1.9,0.85,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.15,0.15,constant,0.75,true,true,0.2,0.75,1.9,0.85,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.15,0.15,constant,1.25,true,true,0.2,1.25,1.9,0.85,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.15,0.15,linear,4,true,true,0.2,0.6,1.9,0.85,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.15,0.15,linear,8,true,true,0.2,1.2,1.9,0.85,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.15,0.15,linear,12,true,true,0.2,1.8,1.9,0.85,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.15,0.15,saturation,0.5,true,true,0.2,0.5,1.9,0.85,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.15,0.15,saturation,1,true,true,0.2,1,1.9,0.85,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.15,0.25,no_new_saving,0,true,true,0.8,0,2.5,0.85,false,false,needs_moderate_saving
fixed_bulk_trace,3,0.004,0.15,0.25,constant,0.25,true,true,0.8,0.25,2.5,0.85,false,false,needs_moderate_saving
fixed_bulk_trace,3,0.004,0.15,0.25,constant,0.75,true,true,0.8,0.75,2.5,0.85,false,false,needs_moderate_saving
fixed_bulk_trace,3,0.004,0.15,0.25,constant,1.25,true,true,0.8,1.25,2.5,0.85,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.15,0.25,linear,4,true,true,0.8,1,2.5,0.85,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.15,0.25,linear,8,true,true,0.8,2,2.5,0.85,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.15,0.25,linear,12,true,true,0.8,3,2.5,0.85,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.15,0.25,saturation,0.5,true,true,0.8,0.5,2.5,0.85,false,false,needs_moderate_saving
fixed_bulk_trace,3,0.004,0.15,0.25,saturation,1,true,true,0.8,1,2.5,0.85,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.25,0,no_new_saving,0,true,false,-0.5,0,1,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0,constant,0.25,true,false,-0.5,0.25,1,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0,constant,0.75,true,false,-0.5,0.75,1,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0,constant,1.25,true,false,-0.5,1.25,1,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0,linear,4,true,false,-0.5,0,1,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0,linear,8,true,false,-0.5,0,1,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0,linear,12,true,false,-0.5,0,1,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0,saturation,0.5,true,false,-0.5,0,1,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0,saturation,1,true,false,-0.5,0,1,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.002,no_new_saving,0,true,false,-0.488,0,1.012,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.002,constant,0.25,true,false,-0.488,0.25,1.012,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.002,constant,0.75,true,false,-0.488,0.75,1.012,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.002,constant,1.25,true,false,-0.488,1.25,1.012,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.002,linear,4,true,false,-0.488,0.008,1.012,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.002,linear,8,true,false,-0.488,0.016,1.012,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.002,linear,12,true,false,-0.488,0.024,1.012,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.002,saturation,0.5,true,false,-0.488,0.02,1.012,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.002,saturation,1,true,false,-0.488,0.02,1.012,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.004,no_new_saving,0,true,false,-0.476,0,1.024,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.004,constant,0.25,true,false,-0.476,0.25,1.024,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.004,constant,0.75,true,false,-0.476,0.75,1.024,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.004,constant,1.25,true,false,-0.476,1.25,1.024,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.004,linear,4,true,false,-0.476,0.016,1.024,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.004,linear,8,true,false,-0.476,0.032,1.024,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.004,linear,12,true,false,-0.476,0.048,1.024,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.004,saturation,0.5,true,false,-0.476,0.04,1.024,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.004,saturation,1,true,false,-0.476,0.04,1.024,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.006,no_new_saving,0,true,false,-0.464,0,1.036,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.006,constant,0.25,true,false,-0.464,0.25,1.036,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.006,constant,0.75,true,false,-0.464,0.75,1.036,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.006,constant,1.25,true,false,-0.464,1.25,1.036,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.006,linear,4,true,false,-0.464,0.024,1.036,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.006,linear,8,true,false,-0.464,0.048,1.036,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.006,linear,12,true,false,-0.464,0.072,1.036,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.006,saturation,0.5,true,false,-0.464,0.06,1.036,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.006,saturation,1,true,false,-0.464,0.06,1.036,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.008,no_new_saving,0,true,false,-0.452,0,1.048,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.008,constant,0.25,true,false,-0.452,0.25,1.048,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.008,constant,0.75,true,false,-0.452,0.75,1.048,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.008,constant,1.25,true,false,-0.452,1.25,1.048,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.008,linear,4,true,false,-0.452,0.032,1.048,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.008,linear,8,true,false,-0.452,0.064,1.048,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.008,linear,12,true,false,-0.452,0.096,1.048,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.008,saturation,0.5,true,false,-0.452,0.08,1.048,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.008,saturation,1,true,false,-0.452,0.08,1.048,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.01,no_new_saving,0,true,false,-0.44,0,1.06,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.01,constant,0.25,true,false,-0.44,0.25,1.06,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.01,constant,0.75,true,false,-0.44,0.75,1.06,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.01,constant,1.25,true,false,-0.44,1.25,1.06,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.01,linear,4,true,false,-0.44,0.04,1.06,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.01,linear,8,true,false,-0.44,0.08,1.06,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.01,linear,12,true,false,-0.44,0.12,1.06,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.01,saturation,0.5,true,false,-0.44,0.1,1.06,0.75,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.25,0.01,saturation,1,true,false,-0.44,0.1,1.06,0.75,true,false,support_invalid
