d,eta,q_delta_exponent_eta_minus_d,support_valid_eta_ge_d,endpoint_beating_d_gt_alpha_w,transform_model,compatibility,growth_model,growth_rate_per_t,t_endpoint_n_eta,u_endpoint_t_delta,transform_envelope_endpoint,log10_transform_envelope_endpoint,net_log10_endpoint_after_growth,exponential_damping_exponent_if_any,m22_support_and_endpoint_conditions,success_row,verdict,note
0.008,0.01,0.002,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.31825673856,1.05681750921,0.000824218565948,-3.08395760699,-2.79770179335,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.008,0.01,0.002,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.31825673856,1.05681750921,0.000824218565948,-3.08395760699,-2.67174923535,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.008,0.01,0.002,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.31825673856,1.05681750921,0.000824218565948,-3.08395760699,-2.54007156107,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.008,0.01,0.002,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.31825673856,1.05681750921,0.788765500814,-0.103052092912,0.183203720732,0.01,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.008,0.01,0.002,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.31825673856,1.05681750921,0.788765500814,-0.103052092912,0.309156278735,0.01,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.008,0.01,0.002,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.31825673856,1.05681750921,0.788765500814,-0.103052092912,0.440833953011,0.01,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.008,0.02,0.012,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,1.73780082875,1.39315680295,1,0,0.377358655286,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.02,0.012,true,true,compact_support_only,compatible,reduced_word_family,0.72,1.73780082875,1.39315680295,1,0,0.543396463612,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.02,0.012,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,1.73780082875,1.39315680295,1,0,0.716981445044,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.02,0.012,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.73780082875,1.39315680295,0.000929460117079,-3.03176924097,-2.65441058568,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.02,0.012,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.73780082875,1.39315680295,0.000929460117079,-3.03176924097,-2.48837277736,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.02,0.012,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.73780082875,1.39315680295,0.000929460117079,-3.03176924097,-2.31478779592,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.02,0.012,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.73780082875,1.39315680295,0.000314983967335,-3.50171155121,-3.12435289592,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.008,0.02,0.012,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.73780082875,1.39315680295,0.000314983967335,-3.50171155121,-2.9583150876,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.008,0.02,0.012,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.73780082875,1.39315680295,0.000314983967335,-3.50171155121,-2.78473010617,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.008,0.02,0.012,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.73780082875,1.39315680295,0.731393142493,-0.135849115903,0.241509539383,0.02,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.008,0.02,0.012,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.73780082875,1.39315680295,0.731393142493,-0.135849115903,0.407547347709,0.02,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.008,0.02,0.012,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.73780082875,1.39315680295,0.731393142493,-0.135849115903,0.581132329141,0.02,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.008,0.05,0.042,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,3.98107170553,3.1915378551,1,0,0.864478736888,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.05,0.042,true,true,compact_support_only,compatible,reduced_word_family,0.72,3.98107170553,3.1915378551,1,0,1.24484938112,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.05,0.042,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,3.98107170553,3.1915378551,1,0,1.64250960009,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.05,0.042,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,3.98107170553,3.1915378551,1.04957350229e-05,-4.9789871421,-4.11450840522,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.05,0.042,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,3.98107170553,3.1915378551,1.04957350229e-05,-4.9789871421,-3.73413776099,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.05,0.042,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,3.98107170553,3.1915378551,1.04957350229e-05,-4.9789871421,-3.33647754202,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.05,0.042,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,3.98107170553,3.1915378551,6.0850769194e-06,-5.21573392763,-4.35125519074,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.008,0.05,0.042,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,3.98107170553,3.1915378551,6.0850769194e-06,-5.21573392763,-3.97088454651,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.008,0.05,0.042,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,3.98107170553,3.1915378551,6.0850769194e-06,-5.21573392763,-3.57322432754,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.008,0.05,0.042,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,3.98107170553,3.1915378551,0.488413494556,-0.31121234528,0.553266391608,0.05,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.008,0.05,0.042,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,3.98107170553,3.1915378551,0.488413494556,-0.31121234528,0.933637035839,0.05,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.008,0.05,0.042,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,3.98107170553,3.1915378551,0.488413494556,-0.31121234528,1.33129725481,0.05,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.008,0.08,0.072,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,9.12010839356,7.31139083483,1,0,1.98040637484,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.08,0.072,true,true,compact_support_only,compatible,reduced_word_family,0.72,9.12010839356,7.31139083483,1,0,2.85178517977,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.08,0.072,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,9.12010839356,7.31139083483,1,0,3.7627721122,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.08,0.072,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,9.12010839356,7.31139083483,4.3914744423e-08,-7.35738964043,-5.37698326559,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.08,0.072,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,9.12010839356,7.31139083483,4.3914744423e-08,-7.35738964043,-4.50560446066,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.08,0.072,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,9.12010839356,7.31139083483,4.3914744423e-08,-7.35738964043,-3.59461752823,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.08,0.072,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,9.12010839356,7.31139083483,3.39830965564e-08,-7.46873705054,-5.4883306757,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.008,0.08,0.072,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,9.12010839356,7.31139083483,3.39830965564e-08,-7.46873705054,-4.61695187077,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.008,0.08,0.072,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,9.12010839356,7.31139083483,3.39830965564e-08,-7.46873705054,-3.70596493834,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.008,0.08,0.072,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,9.12010839356,7.31139083483,0.193666143759,-0.712946294943,1.2674600799,0.08,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.008,0.08,0.072,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,9.12010839356,7.31139083483,0.193666143759,-0.712946294943,2.13883888483,0.08,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.008,0.08,0.072,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,9.12010839356,7.31139083483,0.193666143759,-0.712946294943,3.04982581726,0.08,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.008,0.12,0.112,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,27.5422870334,22.0800473302,1,0,5.9807316388,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.12,0.112,true,true,compact_support_only,compatible,reduced_word_family,0.72,27.5422870334,22.0800473302,1,0,8.61225355987,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.12,0.112,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,27.5422870334,22.0800473302,1,0,11.3633901137,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.12,0.112,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,27.5422870334,22.0800473302,1.24195665584e-11,-10.9058935607,-4.92516192193,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.12,0.112,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,27.5422870334,22.0800473302,1.24195665584e-11,-10.9058935607,-2.29364000086,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.008,0.12,0.112,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,27.5422870334,22.0800473302,1.24195665584e-11,-10.9058935607,0.457496552985,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
