n,Lambda,regime,Delta_exponent_d,Delta_lambda,delta_r_exact,delta_r_exponent,support_model,support_type,eta,support_R,support_exponent,R_delta_r,R_delta_exponent,asymptotic_R_delta,kernel,leakage_proxy,resolved_flag,small_leakage_flag,classification
1000000,25,high_energy,0,1,0.099508597013,0,log_n,sub_polynomial,0,13.815510558,0,1.37476207264,0,diverges_logarithmically,exponential_tail_proxy,0.252899760419,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,log_n,sub_polynomial,0,13.815510558,0,1.37476207264,0,diverges_logarithmically,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0,1,0,0.099508597013,0,stays_bounded,gaussian_fourier_tail,0.920734462351,true,false,fixed-quality only
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0,1,0,0.099508597013,0,stays_bounded,exponential_tail_proxy,0.905282167112,true,false,fixed-quality only
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0,1,0,0.099508597013,0,stays_bounded,compact_fejer_transition_proxy,0.900491402987,true,false,fixed-quality only
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.002,1.02801629813,0.002,0.102296459533,0.002,goes_to_infinity,gaussian_fourier_tail,0.91852136545,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.002,1.02801629813,0.002,0.102296459533,0.002,goes_to_infinity,exponential_tail_proxy,0.902761879629,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.002,1.02801629813,0.002,0.102296459533,0.002,goes_to_infinity,compact_fejer_transition_proxy,0.897703540467,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.004,1.05681750921,0.004,0.105162427641,0.004,goes_to_infinity,gaussian_fourier_tail,0.91624692376,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.004,1.05681750921,0.004,0.105162427641,0.004,goes_to_infinity,exponential_tail_proxy,0.900178296874,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.004,1.05681750921,0.004,0.105162427641,0.004,goes_to_infinity,compact_fejer_transition_proxy,0.894837572359,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.006,1.08642562362,0.006,0.108108689565,0.006,goes_to_infinity,gaussian_fourier_tail,0.91390947528,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.006,1.08642562362,0.006,0.108108689565,0.006,goes_to_infinity,exponential_tail_proxy,0.897530038979,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.006,1.08642562362,0.006,0.108108689565,0.006,goes_to_infinity,compact_fejer_transition_proxy,0.891891310435,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.008,1.11686324778,0.008,0.111137494842,0.008,goes_to_infinity,gaussian_fourier_tail,0.911507316314,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.008,1.11686324778,0.008,0.111137494842,0.008,goes_to_infinity,exponential_tail_proxy,0.894815707926,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.008,1.11686324778,0.008,0.111137494842,0.008,goes_to_infinity,compact_fejer_transition_proxy,0.888862505158,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.01,1.1481536215,0.01,0.114251156031,0.01,goes_to_infinity,gaussian_fourier_tail,0.909038700713,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.01,1.1481536215,0.01,0.114251156031,0.01,goes_to_infinity,exponential_tail_proxy,0.892033888055,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.01,1.1481536215,0.01,0.114251156031,0.01,goes_to_infinity,compact_fejer_transition_proxy,0.885748843969,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.02,1.31825673856,0.02,0.131177878557,0.02,goes_to_infinity,gaussian_fourier_tail,0.895634595082,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.02,1.31825673856,0.02,0.131177878557,0.02,goes_to_infinity,exponential_tail_proxy,0.877061750037,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.02,1.31825673856,0.02,0.131177878557,0.02,goes_to_infinity,compact_fejer_transition_proxy,0.868822121443,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.05,1.99526231497,0.05,0.198545753635,0.05,goes_to_infinity,gaussian_fourier_tail,0.842618090967,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.05,1.99526231497,0.05,0.198545753635,0.05,goes_to_infinity,exponential_tail_proxy,0.819922255458,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.05,1.99526231497,0.05,0.198545753635,0.05,goes_to_infinity,compact_fejer_transition_proxy,0.801454246365,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.1,3.98107170553,0.1,0.396150860026,0.1,goes_to_infinity,gaussian_fourier_tail,0.691993740026,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.1,3.98107170553,0.1,0.396150860026,0.1,goes_to_infinity,exponential_tail_proxy,0.672905173788,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.1,3.98107170553,0.1,0.396150860026,0.1,goes_to_infinity,compact_fejer_transition_proxy,0.603849139974,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.25,31.6227766017,0.25,3.14673813329,0.25,goes_to_infinity,gaussian_fourier_tail,0.00165102756204,true,true,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.25,31.6227766017,0.25,3.14673813329,0.25,goes_to_infinity,exponential_tail_proxy,0.0429921330097,true,false,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.25,31.6227766017,0.25,3.14673813329,0.25,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.5,1000,0.5,99.508597013,0.5,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.5,1000,0.5,99.508597013,0.5,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1000000,25,high_energy,0,1,0.099508597013,0,n_eta,polynomial,0.5,1000,0.5,99.508597013,0.5,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,log_n,sub_polynomial,0,13.815510558,0,1.33765351856,-0.002,goes_to_zero,gaussian_fourier_tail,0.181009409656,false,false,negative obstruction
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,log_n,sub_polynomial,0,13.815510558,0,1.33765351856,-0.002,goes_to_zero,exponential_tail_proxy,0.262460806003,false,false,negative obstruction
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,log_n,sub_polynomial,0,13.815510558,0,1.33765351856,-0.002,goes_to_zero,compact_fejer_transition_proxy,0,false,true,negative obstruction
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0,1,0,0.0968225903018,-0.002,goes_to_zero,gaussian_fourier_tail,0.922867283752,false,false,negative obstruction
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0,1,0,0.0968225903018,-0.002,goes_to_zero,exponential_tail_proxy,0.907717029654,false,false,negative obstruction
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0,1,0,0.0968225903018,-0.002,goes_to_zero,compact_fejer_transition_proxy,0.903177409698,false,false,negative obstruction
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.002,1.02801629813,0.002,0.0995352008571,0,stays_bounded,gaussian_fourier_tail,0.920713340416,true,false,fixed-quality only
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.002,1.02801629813,0.002,0.0995352008571,0,stays_bounded,exponential_tail_proxy,0.905258083447,true,false,fixed-quality only
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.002,1.02801629813,0.002,0.0995352008571,0,stays_bounded,compact_fejer_transition_proxy,0.900464799143,true,false,fixed-quality only
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.004,1.05681750921,0.004,0.102323808718,0.002,goes_to_infinity,gaussian_fourier_tail,0.918499657866,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.004,1.05681750921,0.004,0.102323808718,0.002,goes_to_infinity,exponential_tail_proxy,0.902737190164,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.004,1.05681750921,0.004,0.102323808718,0.002,goes_to_infinity,compact_fejer_transition_proxy,0.897676191282,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.006,1.08642562362,0.006,0.105190543049,0.004,goes_to_infinity,gaussian_fourier_tail,0.916224614644,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.006,1.08642562362,0.006,0.105190543049,0.004,goes_to_infinity,exponential_tail_proxy,0.90015298835,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.006,1.08642562362,0.006,0.105190543049,0.004,goes_to_infinity,compact_fejer_transition_proxy,0.894809456951,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.008,1.11686324778,0.008,0.108137592663,0.006,goes_to_infinity,gaussian_fourier_tail,0.913886548352,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.008,1.11686324778,0.008,0.108137592663,0.006,goes_to_infinity,exponential_tail_proxy,0.897504097955,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.008,1.11686324778,0.008,0.108137592663,0.006,goes_to_infinity,compact_fejer_transition_proxy,0.891862407337,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.01,1.1481536215,0.01,0.111167207698,0.008,goes_to_infinity,gaussian_fourier_tail,0.911483754884,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.01,1.1481536215,0.01,0.111167207698,0.008,goes_to_infinity,exponential_tail_proxy,0.894789120791,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.01,1.1481536215,0.01,0.111167207698,0.008,goes_to_infinity,compact_fejer_transition_proxy,0.888832792302,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.02,1.31825673856,0.02,0.12763703211,0.018,goes_to_infinity,gaussian_fourier_tail,0.898436223418,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.02,1.31825673856,0.02,0.12763703211,0.018,goes_to_infinity,exponential_tail_proxy,0.880172795635,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.02,1.31825673856,0.02,0.12763703211,0.018,goes_to_infinity,compact_fejer_transition_proxy,0.87236296789,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.05,1.99526231497,0.05,0.193186465667,0.048,goes_to_infinity,gaussian_fourier_tail,0.846812937914,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.05,1.99526231497,0.05,0.193186465667,0.048,goes_to_infinity,exponential_tail_proxy,0.82432825089,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.05,1.99526231497,0.05,0.193186465667,0.048,goes_to_infinity,compact_fejer_transition_proxy,0.806813534333,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.1,3.98107170553,0.1,0.385457674707,0.098,goes_to_infinity,gaussian_fourier_tail,0.699898359052,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.1,3.98107170553,0.1,0.385457674707,0.098,goes_to_infinity,exponential_tail_proxy,0.680139282414,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.1,3.98107170553,0.1,0.385457674707,0.098,goes_to_infinity,compact_fejer_transition_proxy,0.614542325293,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.25,31.6227766017,0.25,3.06179914311,0.248,goes_to_infinity,gaussian_fourier_tail,0.00220011030627,true,true,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.25,31.6227766017,0.25,3.06179914311,0.248,goes_to_infinity,exponential_tail_proxy,0.0468034133864,true,false,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.25,31.6227766017,0.25,3.06179914311,0.248,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.5,1000,0.5,96.8225903018,0.498,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.5,1000,0.5,96.8225903018,0.498,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1000000,25,high_energy,0.002,0.972747223777,0.0968225903018,0.002,n_eta,polynomial,0.5,1000,0.5,96.8225903018,0.498,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,log_n,sub_polynomial,0,13.815510558,0,1.30153740926,-0.004,goes_to_zero,gaussian_fourier_tail,0.193074568273,false,false,negative obstruction
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,log_n,sub_polynomial,0,13.815510558,0,1.30153740926,-0.004,goes_to_zero,exponential_tail_proxy,0.272113122048,false,false,negative obstruction
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,log_n,sub_polynomial,0,13.815510558,0,1.30153740926,-0.004,goes_to_zero,compact_fejer_transition_proxy,0,false,true,negative obstruction
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0,1,0,0.0942084191389,-0.004,goes_to_zero,gaussian_fourier_tail,0.924943597015,false,false,negative obstruction
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0,1,0,0.0942084191389,-0.004,goes_to_zero,exponential_tail_proxy,0.910093061661,false,false,negative obstruction
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0,1,0,0.0942084191389,-0.004,goes_to_zero,compact_fejer_transition_proxy,0.905791580861,false,false,negative obstruction
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0.002,1.02801629813,0.002,0.0968477902956,-0.002,goes_to_zero,gaussian_fourier_tail,0.922847271116,false,false,negative obstruction
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0.002,1.02801629813,0.002,0.0968477902956,-0.002,goes_to_zero,exponential_tail_proxy,0.907694155478,false,false,negative obstruction
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0.002,1.02801629813,0.002,0.0968477902956,-0.002,goes_to_zero,compact_fejer_transition_proxy,0.903152209704,false,false,negative obstruction
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0.004,1.05681750921,0.004,0.0995611068614,0,stays_bounded,gaussian_fourier_tail,0.92069277258,true,false,fixed-quality only
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0.004,1.05681750921,0.004,0.0995611068614,0,stays_bounded,exponential_tail_proxy,0.905234632131,true,false,fixed-quality only
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0.004,1.05681750921,0.004,0.0995611068614,0,stays_bounded,compact_fejer_transition_proxy,0.900438893139,true,false,fixed-quality only
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0.006,1.08642562362,0.006,0.102350440513,0.002,goes_to_infinity,gaussian_fourier_tail,0.918478519747,true,false,small leakage asymptotically
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0.006,1.08642562362,0.006,0.102350440513,0.002,goes_to_infinity,exponential_tail_proxy,0.902713148973,true,false,small leakage asymptotically
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0.006,1.08642562362,0.006,0.102350440513,0.002,goes_to_infinity,compact_fejer_transition_proxy,0.897649559487,true,false,small leakage asymptotically
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0.008,1.11686324778,0.008,0.105217920968,0.004,goes_to_infinity,gaussian_fourier_tail,0.916202890778,true,false,small leakage asymptotically
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0.008,1.11686324778,0.008,0.105217920968,0.004,goes_to_infinity,exponential_tail_proxy,0.900128344371,true,false,small leakage asymptotically
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0.008,1.11686324778,0.008,0.105217920968,0.004,goes_to_infinity,compact_fejer_transition_proxy,0.894782079032,true,false,small leakage asymptotically
1000000,25,high_energy,0.004,0.946237161366,0.0942084191389,0.004,n_eta,polynomial,0.01,1.1481536215,0.01,0.10816573761,0.006,goes_to_infinity,gaussian_fourier_tail,0.913864222884,true,false,small leakage asymptotically
