accepted_taxon_key	n_assertions	n_sources	n_compounds	n_papers	dominant_source	dominant_source_share
wfo:wfo-1000044527-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1000044974-2025-12	79	1	39	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1000050901-2025-12	18	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1000050922-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1000050930-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1000057274-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1000075553-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1200001702-2025-12	5	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1200010205-2025-12	11	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1200023807-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1200067819-2025-12	5	1	2	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1200094246-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1200112333-2025-12	928	1	531	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-4000029503-2025-12	9	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
