taxon_canonical_name	n_occurrences	occurrence_source	envelope_source	envelope_version	extraction_date	bio1_median	bio1_iqr_25	bio1_iqr_75	bio2_median	bio2_iqr_25	bio2_iqr_75	bio3_median	bio3_iqr_25	bio3_iqr_75	bio4_median	bio4_iqr_25	bio4_iqr_75	bio5_median	bio5_iqr_25	bio5_iqr_75	bio6_median	bio6_iqr_25	bio6_iqr_75	bio7_median	bio7_iqr_25	bio7_iqr_75	bio8_median	bio8_iqr_25	bio8_iqr_75	bio9_median	bio9_iqr_25	bio9_iqr_75	bio10_median	bio10_iqr_25	bio10_iqr_75	bio11_median	bio11_iqr_25	bio11_iqr_75	bio12_median	bio12_iqr_25	bio12_iqr_75	bio13_median	bio13_iqr_25	bio13_iqr_75	bio14_median	bio14_iqr_25	bio14_iqr_75	bio15_median	bio15_iqr_25	bio15_iqr_75	bio16_median	bio16_iqr_25	bio16_iqr_75	bio17_median	bio17_iqr_25	bio17_iqr_75	bio18_median	bio18_iqr_25	bio18_iqr_75	bio19_median	bio19_iqr_25	bio19_iqr_75	license	attribution
Mauritia flexuosa	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Musa acuminata	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Musa balbisiana	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Musa basjoo	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Musa beccarii	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Musa ornata	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Musa schizocarpa	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Musa textilis	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Musa x paradisiaca / Musa acuminata cultivar group	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Myristica fragrans	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Nephelium lappaceum	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Nicotiana sylvestris	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Nicotiana tabacum	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Nicotiana tomentosiformis	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Olea cuspidata	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Olea europaea	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Olea europaea subsp. europaea var. europaea	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Olea europaea subsp. europaea var. sylvestris	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Olea welwitschii	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Olea woodiana	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Oryza barthii	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Oryza glaberrima	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Oryza longistaminata	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Oryza meridionalis	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Oryza nivara	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Oryza punctata	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Oryza rufipogon	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Oryza sativa	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Oryza sativa subsp. indica	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Oryza sativa subsp. japonica	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Panicum miliaceum	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Pennisetum glaucum	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Pennisetum glaucum (Cenchrus americanus)	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Pennisetum mollissimum	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Pennisetum violaceum	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Pennisetum violaceum / Pennisetum mollissimum	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Persea americana	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Phaseolus acutifolius	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Phaseolus coccineus	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Phaseolus filiformis	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Phaseolus lunatus	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
Phaseolus parvifolius	0	PENDING_BARRIER_1_accession_coord_extraction	WorldClim_v2.1+CHELSA_v2.1	v2.1	2026-05-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CC-BY 4.0 (per-taxon summaries only; rasters NOT redistributed)	Fick & Hijmans 2017 WorldClim v2.1 + Karger et al. 2017 CHELSA v2.1
