node_id	node_type	raw_label	canonical_taxon	attributes_json	source_id	source_provenance_json	allowed_evidence_scope	caveats_json
cultivar:Dimocarpus_longan_vincent_2013_cwr_accession_cluster	cultivar	Dimocarpus longan — vincent_2013_cwr accession cluster	Dimocarpus longan	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Nephelium_lappaceum_genesys_accession_cluster	cultivar	Nephelium lappaceum — genesys accession cluster	Nephelium lappaceum	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Nephelium_lappaceum_usda_grin_accession_cluster	cultivar	Nephelium lappaceum — usda_grin accession cluster	Nephelium lappaceum	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Nephelium_lappaceum_fao_wiews_accession_cluster	cultivar	Nephelium lappaceum — fao_wiews accession cluster	Nephelium lappaceum	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Nephelium_lappaceum_vincent_2013_cwr_accession_cluster	cultivar	Nephelium lappaceum — vincent_2013_cwr accession cluster	Nephelium lappaceum	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Cocos_nucifera_genesys_accession_cluster	cultivar	Cocos nucifera — genesys accession cluster	Cocos nucifera	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Cocos_nucifera_usda_grin_accession_cluster	cultivar	Cocos nucifera — usda_grin accession cluster	Cocos nucifera	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Cocos_nucifera_fao_wiews_accession_cluster	cultivar	Cocos nucifera — fao_wiews accession cluster	Cocos nucifera	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Cocos_nucifera_vincent_2013_cwr_accession_cluster	cultivar	Cocos nucifera — vincent_2013_cwr accession cluster	Cocos nucifera	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Phoenix_dactylifera_genesys_accession_cluster	cultivar	Phoenix dactylifera — genesys accession cluster	Phoenix dactylifera	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Phoenix_dactylifera_usda_grin_accession_cluster	cultivar	Phoenix dactylifera — usda_grin accession cluster	Phoenix dactylifera	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Phoenix_dactylifera_fao_wiews_accession_cluster	cultivar	Phoenix dactylifera — fao_wiews accession cluster	Phoenix dactylifera	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Phoenix_dactylifera_vincent_2013_cwr_accession_cluster	cultivar	Phoenix dactylifera — vincent_2013_cwr accession cluster	Phoenix dactylifera	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Elaeis_guineensis_genesys_accession_cluster	cultivar	Elaeis guineensis — genesys accession cluster	Elaeis guineensis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Elaeis_guineensis_usda_grin_accession_cluster	cultivar	Elaeis guineensis — usda_grin accession cluster	Elaeis guineensis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Elaeis_guineensis_fao_wiews_accession_cluster	cultivar	Elaeis guineensis — fao_wiews accession cluster	Elaeis guineensis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
