genus_key	genus_label	family_key	family_label	n_taxa_scored	evidence_supported_taxa	structural_only_taxa	data_limited_unknown_taxa	evidence_supported_fraction	ploidy_entropy_norm	hotspot_score	mean_tci	min_tci	n_chrom_records_in_genus	data_sufficiency
wfo:wfo-4000011012-2025-12	Delonix			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011013-2025-12	Delopyrum	wfo:wfo-7000000488-2025-12	Polygonaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011014-2025-12	Delosperma			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011015-2025-12	Delostoma	wfo:wfo-7000000073-2025-12	Bignoniaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011022-2025-12	Delphinium	wfo:wfo-7000000514-2025-12	Ranunculaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011026-2025-12	Delpinophytum			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011028-2025-12	Delpydora	wfo:wfo-7000000545-2025-12	Sapotaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011029-2025-12	Deltaria	wfo:wfo-7000000613-2025-12	Thymelaeaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011032-2025-12	Delwiensia	wfo:wfo-7000000146-2025-12	Asteraceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011035-2025-12	Demavendia	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011046-2025-12	Demosthenesia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011054-2025-12	Dendroarabis			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011055-2025-12	Dendrobangia	wfo:wfo-7000000380-2025-12	Metteniusaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011060-2025-12	Dendrobium			1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4100001946-2025-12	Dendrocacalia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011064-2025-12	Dendrocalamus	wfo:wfo-7000000483-2025-12	Poaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011069-2025-12	Dendrochilum			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011071-2025-12	Dendrocnide	wfo:wfo-7000000631-2025-12	Urticaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011075-2025-12	Dendrocousinsia	wfo:wfo-7000000224-2025-12	Euphorbiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011084-2025-12	Dendrokingstonia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011090-2025-12	Dendrolirium			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011091-2025-12	Dendrolobium			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011094-2025-12	Dendromecon			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011095-2025-12	Dendromyza	wfo:wfo-7000000543-2025-12	Santalaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011096-2025-12	Dendropanax	wfo:wfo-7000000043-2025-12	Araliaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011097-2025-12	Dendropemon	wfo:wfo-7000000350-2025-12	Loranthaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011101-2025-12	Dendrophorbium			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011102-2025-12	Dendrophthoe	wfo:wfo-7000000350-2025-12	Loranthaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011103-2025-12	Dendrophthora	wfo:wfo-7000000543-2025-12	Santalaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011104-2025-12	Dendrophylax			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011109-2025-12	Dendroportulaca	wfo:wfo-7000000493-2025-12	Portulacaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011112-2025-12	Dendrosenecio			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011115-2025-12	Dendrosicyos	wfo:wfo-7000000160-2025-12	Cucurbitaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011116-2025-12	Dendrosida	wfo:wfo-7000000360-2025-12	Malvaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011117-2025-12	Dendrosipanea	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011123-2025-12	Dendrothrix	wfo:wfo-7000000224-2025-12	Euphorbiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011124-2025-12	Dendrotrophe	wfo:wfo-7000000543-2025-12	Santalaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011128-2025-12	Denekia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011130-2025-12	Denhamia	wfo:wfo-7000000121-2025-12	Celastraceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000011134-2025-12	Denisophytum			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011135-2025-12	Denmoza	wfo:wfo-7000000098-2025-12	Cactaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011136-2025-12	Dennettia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011143-2025-12	Denscantia	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011147-2025-12	Dentella	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011153-2025-12	Depanthus			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011158-2025-12	Deplanchea	wfo:wfo-7000000073-2025-12	Bignoniaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011159-2025-12	Deppea	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011161-2025-12	Deprea			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011168-2025-12	Dermatobotrys	wfo:wfo-7000000561-2025-12	Scrophulariaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011173-2025-12	Dermatophyllum			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011176-2025-12	Derosiphia	wfo:wfo-7000000372-2025-12	Melastomataceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011178-2025-12	Derris			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011180-2025-12	Desbordesia	wfo:wfo-7000000300-2025-12	Irvingiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011182-2025-12	Deschampsia	wfo:wfo-7000000483-2025-12	Poaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011184-2025-12	Descurainia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4001303186-2025-12	Desertia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011187-2025-12	Desfontainia	wfo:wfo-7000000143-2025-12	Columelliaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011189-2025-12	Desmanthodium			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011190-2025-12	Desmanthus			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011191-2025-12	Desmaria	wfo:wfo-7000000350-2025-12	Loranthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011194-2025-12	Desmazeria	wfo:wfo-7000000483-2025-12	Poaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011197-2025-12	Desmidorchis			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011203-2025-12	Desmocladus	wfo:wfo-7000000518-2025-12	Restionaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011204-2025-12	Desmodiastrum			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000049076-2025-12	Desmodiopsis			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011206-2025-12	Desmodium			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011210-2025-12	Desmoncus	wfo:wfo-7000000046-2025-12	Arecaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011215-2025-12	Desmopsis			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011216-2025-12	Desmos			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011217-2025-12	Desmoscelis	wfo:wfo-7000000372-2025-12	Melastomataceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011219-2025-12	Desmostachya	wfo:wfo-7000000483-2025-12	Poaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011220-2025-12	Desmostachys	wfo:wfo-7000000298-2025-12	Icacinaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011223-2025-12	Desmotes	wfo:wfo-7000000536-2025-12	Rutaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011228-2025-12	Desplatsia	wfo:wfo-7000000360-2025-12	Malvaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011236-2025-12	Detarium			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011238-2025-12	Dethawia	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011242-2025-12	Deuterocohnia	wfo:wfo-7000000084-2025-12	Bromeliaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011244-2025-12	Deutzia	wfo:wfo-7000000285-2025-12	Hydrangeaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011246-2025-12	Deutzianthus	wfo:wfo-7000000224-2025-12	Euphorbiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011248-2025-12	Deverra	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011249-2025-12	Devia	wfo:wfo-7000000299-2025-12	Iridaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011252-2025-12	Devogelia	wfo:wfo-7000000429-2025-12	Orchidaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011253-2025-12	Dewevrea			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011254-2025-12	Dewevrella			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011257-2025-12	Dewildemania	wfo:wfo-7000000146-2025-12	Asteraceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4100001905-2025-12	Dewildemania			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011260-2025-12	Dewinteria	wfo:wfo-7000000444-2025-12	Pedaliaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011271-2025-12	Diacidia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011273-2025-12	Diacranthera			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011275-2025-12	Diacrodon	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4100001004-2025-12	Diadorimia	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011286-2025-12	Dialium			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011292-2025-12	Dialyceras	wfo:wfo-7000000575-2025-12	Sphaerosepalaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011293-2025-12	Dialypetalanthus	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011294-2025-12	Dialypetalum	wfo:wfo-7000000106-2025-12	Campanulaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011295-2025-12	Dialytheca	wfo:wfo-7000000375-2025-12	Menispermaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011297-2025-12	Diamantina	wfo:wfo-7000000485-2025-12	Podostemaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011299-2025-12	Diamena			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011305-2025-12	Diandrolyra	wfo:wfo-7000000483-2025-12	Poaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011311-2025-12	Dianella			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011315-2025-12	Dianthera	wfo:wfo-7000000001-2025-12	Acanthaceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000011318-2025-12	Dianthoveus	wfo:wfo-7000000167-2025-12	Cyclanthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011319-2025-12	Dianthus			1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000049046-2025-12	Dianyuea	wfo:wfo-7000000540-2025-12	Salicaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011321-2025-12	Diapensia	wfo:wfo-7000000184-2025-12	Diapensiaceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000011323-2025-12	Diaperia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011324-2025-12	Diaphananthe			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011332-2025-12	Diaphractanthus			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011336-2025-12	Diarrhena	wfo:wfo-7000000483-2025-12	Poaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011337-2025-12	Diarthron	wfo:wfo-7000000613-2025-12	Thymelaeaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011338-2025-12	Diascia	wfo:wfo-7000000561-2025-12	Scrophulariaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011344-2025-12	Diaspis			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011345-2025-12	Diastatea	wfo:wfo-7000000106-2025-12	Campanulaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011346-2025-12	Diastella	wfo:wfo-7000000499-2025-12	Proteaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011347-2025-12	Diastema			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011354-2025-12	Diatenopteryx			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011364-2025-12	Dibrachionostylus	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4100000389-2025-12	Dibridsonia	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011370-2025-12	Dicarpellum	wfo:wfo-7000000121-2025-12	Celastraceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011371-2025-12	Dicarpidium	wfo:wfo-7000000360-2025-12	Malvaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011373-2025-12	Dicella			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011374-2025-12	Dicellandra	wfo:wfo-7000000372-2025-12	Melastomataceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011375-2025-12	Dicellostyles	wfo:wfo-7000000360-2025-12	Malvaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011376-2025-12	Dicentra			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011380-2025-12	Dicerandra	wfo:wfo-7000000318-2025-12	Lamiaceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000011381-2025-12	Diceratella			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011383-2025-12	Diceratostele			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4001303188-2025-12	Diceratotheca	wfo:wfo-7000000001-2025-12	Acanthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011384-2025-12	Dicercoclados			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011392-2025-12	Dicerothamnus			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011393-2025-12	Dichaea			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011399-2025-12	Dichaetanthera	wfo:wfo-7000000372-2025-12	Melastomataceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011400-2025-12	Dichaetaria	wfo:wfo-7000000483-2025-12	Poaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011401-2025-12	Dichaetophora			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011402-2025-12	Dichanthelium	wfo:wfo-7000000483-2025-12	Poaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011403-2025-12	Dichanthium	wfo:wfo-7000000483-2025-12	Poaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011405-2025-12	Dichapetalum	wfo:wfo-7000000185-2025-12	Dichapetalaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011406-2025-12	Dichasianthus			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011408-2025-12	Dichazothece	wfo:wfo-7000000001-2025-12	Acanthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011409-2025-12	Dichelachne	wfo:wfo-7000000483-2025-12	Poaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011412-2025-12	Dichelostemma			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011416-2025-12	Dicheranthus			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011417-2025-12	Dichilanthe	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011419-2025-12	Dichilus			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011421-2025-12	Dichocarpum	wfo:wfo-7000000514-2025-12	Ranunculaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011422-2025-12	Dichodon			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011427-2025-12	Dichondra	wfo:wfo-7000000149-2025-12	Convolvulaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011431-2025-12	Dichopogon			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011435-2025-12	Dichorisandra			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011436-2025-12	Dichoropetalum	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011437-2025-12	Dichosciadium	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011441-2025-12	Dichostemma	wfo:wfo-7000000224-2025-12	Euphorbiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011444-2025-12	Dichotomanthes	wfo:wfo-7000000532-2025-12	Rosaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011448-2025-12	Dichrocephala			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011452-2025-12	Dichromanthus			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011455-2025-12	Dichromochlamys			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011460-2025-12	Dichrostachys			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011463-2025-12	Dickasonia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011464-2025-12	Dickinsia	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011476-2025-12	Dicladanthera	wfo:wfo-7000000001-2025-12	Acanthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011480-2025-12	Diclidanthera	wfo:wfo-7000000487-2025-12	Polygalaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011485-2025-12	Diclinanona			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011487-2025-12	Dicliptera	wfo:wfo-7000000001-2025-12	Acanthaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011488-2025-12	Diclis	wfo:wfo-7000000561-2025-12	Scrophulariaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011496-2025-12	Dicoelia	wfo:wfo-7000000461-2025-12	Phyllanthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011499-2025-12	Dicoma			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011501-2025-12	Dicoria			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011502-2025-12	Dicorynia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011503-2025-12	Dicoryphe	wfo:wfo-7000000269-2025-12	Hamamelidaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011504-2025-12	Dicraeanthus	wfo:wfo-7000000485-2025-12	Podostemaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011506-2025-12	Dicraeopetalum			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011515-2025-12	Dicranocarpus			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011521-2025-12	Dicranolepis	wfo:wfo-7000000613-2025-12	Thymelaeaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011526-2025-12	Dicranopygium	wfo:wfo-7000000167-2025-12	Cyclanthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011528-2025-12	Dicranostegia	wfo:wfo-7000000430-2025-12	Orobanchaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011529-2025-12	Dicranostigma			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011530-2025-12	Dicranostyles	wfo:wfo-7000000149-2025-12	Convolvulaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011548-2025-12	Dicraspidia	wfo:wfo-7000000397-2025-12	Muntingiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011549-2025-12	Dicrastylis	wfo:wfo-7000000318-2025-12	Lamiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000011550-2025-12	Dicraurus	wfo:wfo-7000000017-2025-12	Amaranthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011552-2025-12	Dicrocaulon			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000011558-2025-12	Dictamnus	wfo:wfo-7000000536-2025-12	Rutaceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000011563-2025-12	Dictyanthus			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
