accepted_key	label	genus_key	genus_label	family_key	family_label	tci	tci_observed	tci_structural	n_evidence_edges	n_ploidy_states	n_chrom_counts	chrom_count_cv	synonym_cluster_size	n_taxonomic_conflicts	confidence	tci_provenance
wfo:wfo-0000516564-2025-12	Achyropsis fruticulosa	wfo:wfo-4000000264-2025-12	Achyropsis	wfo:wfo-7000000017-2025-12	Amaranthaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516565-2025-12	Achyropsis gracilis	wfo:wfo-4000000264-2025-12	Achyropsis	wfo:wfo-7000000017-2025-12	Amaranthaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516569-2025-12	Achyropsis laniceps	wfo:wfo-4000000264-2025-12	Achyropsis	wfo:wfo-7000000017-2025-12	Amaranthaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516570-2025-12	Achyropsis leptostachya	wfo:wfo-4000000264-2025-12	Achyropsis	wfo:wfo-7000000017-2025-12	Amaranthaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516576-2025-12	Acicarpha bupleuroides	wfo:wfo-4000000276-2025-12	Acicarpha	wfo:wfo-7000000103-2025-12	Calyceraceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516581-2025-12	Acicarpha obtusisepala	wfo:wfo-4000000276-2025-12	Acicarpha	wfo:wfo-7000000103-2025-12	Calyceraceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516583-2025-12	Acicarpha procumbens	wfo:wfo-4000000276-2025-12	Acicarpha	wfo:wfo-7000000103-2025-12	Calyceraceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516589-2025-12	Acicarpha spathulata	wfo:wfo-4000000276-2025-12	Acicarpha	wfo:wfo-7000000103-2025-12	Calyceraceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516592-2025-12	Acicarpha tribuloides	wfo:wfo-4000000276-2025-12	Acicarpha	wfo:wfo-7000000103-2025-12	Calyceraceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516595-2025-12	Acidonia microcarpa	wfo:wfo-4000000281-2025-12	Acidonia	wfo:wfo-7000000499-2025-12	Proteaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516609-2025-12	Aciphylla anomala	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516611-2025-12	Aciphylla aurea	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516612-2025-12	Aciphylla cartilaginea	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516613-2025-12	Aciphylla colensoi	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516616-2025-12	Aciphylla congesta	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516617-2025-12	Aciphylla crenulata	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516619-2025-12	Aciphylla crosby-smithii	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516620-2025-12	Aciphylla cuthbertiana	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516622-2025-12	Aciphylla dieffenbachii	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516623-2025-12	Aciphylla dissecta	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516624-2025-12	Aciphylla divisa	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516625-2025-12	Aciphylla dobsonii	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516626-2025-12	Aciphylla ferox	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516628-2025-12	Aciphylla flexuosa	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516630-2025-12	Aciphylla glacialis	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516631-2025-12	Aciphylla glaucescens	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516633-2025-12	Aciphylla hectori	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516634-2025-12	Aciphylla hookeri	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516635-2025-12	Aciphylla horrida	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516636-2025-12	Aciphylla indurata	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516637-2025-12	Aciphylla inermis	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516641-2025-12	Aciphylla kirkii	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516642-2025-12	Aciphylla latibracteata	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516643-2025-12	Aciphylla lecomtei	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516644-2025-12	Aciphylla leighii	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516645-2025-12	Aciphylla lyallii	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516647-2025-12	Aciphylla monroi	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516648-2025-12	Aciphylla montana	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516650-2025-12	Aciphylla multisecta	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516653-2025-12	Aciphylla pinnatifida	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516654-2025-12	Aciphylla polita	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516655-2025-12	Aciphylla poppelwellii	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516657-2025-12	Aciphylla scott-thomsonii	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516658-2025-12	Aciphylla similis	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516659-2025-12	Aciphylla simplex	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516660-2025-12	Aciphylla simplicifolia	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516661-2025-12	Aciphylla spedeni	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516663-2025-12	Aciphylla squarrosa	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516664-2025-12	Aciphylla stannensis	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516665-2025-12	Aciphylla subflabellata	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516666-2025-12	Aciphylla takahea	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516668-2025-12	Aciphylla traillii	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516670-2025-12	Aciphylla traversii	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516671-2025-12	Aciphylla trifoliolata	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516672-2025-12	Aciphylla verticillata	wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516675-2025-12	Ackama australiensis	wfo:wfo-4000000303-2025-12	Ackama	wfo:wfo-7000000162-2025-12	Cunoniaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516682-2025-12	Ackama nubicola	wfo:wfo-4000000303-2025-12	Ackama	wfo:wfo-7000000162-2025-12	Cunoniaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516684-2025-12	Ackama paniculosa	wfo:wfo-4000000303-2025-12	Ackama	wfo:wfo-7000000162-2025-12	Cunoniaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516685-2025-12	Ackama papuana	wfo:wfo-4000000303-2025-12	Ackama	wfo:wfo-7000000162-2025-12	Cunoniaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516687-2025-12	Ackama rosifolia	wfo:wfo-4000000303-2025-12	Ackama	wfo:wfo-7000000162-2025-12	Cunoniaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516689-2025-12	Acleisanthes acutifolia	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516691-2025-12	Acleisanthes angustifolia	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516692-2025-12	Acleisanthes anisophylla	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516694-2025-12	Acleisanthes chenopodioides	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516695-2025-12	Acleisanthes crassifolia	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516696-2025-12	Acleisanthes diffusa	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516698-2025-12	Acleisanthes lanceolata	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516703-2025-12	Acleisanthes longiflora	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516706-2025-12	Acleisanthes nana	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516707-2025-12	Acleisanthes nevadensis	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516708-2025-12	Acleisanthes obtusa	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516709-2025-12	Acleisanthes palmeri	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516710-2025-12	Acleisanthes parvifolia	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516711-2025-12	Acleisanthes purpusiana	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516714-2025-12	Acleisanthes somalensis	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516715-2025-12	Acleisanthes undulata	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516716-2025-12	Acleisanthes wrightii	wfo:wfo-4000000308-2025-12	Acleisanthes	wfo:wfo-7000000416-2025-12	Nyctaginaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516717-2025-12	Acmadenia alternifolia	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516719-2025-12	Acmadenia argillophila	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516721-2025-12	Acmadenia baileyensis	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516724-2025-12	Acmadenia bodkinii	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516725-2025-12	Acmadenia burchellii	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516726-2025-12	Acmadenia candida	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516729-2025-12	Acmadenia densifolia	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516731-2025-12	Acmadenia faucitincta	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516732-2025-12	Acmadenia flaccida	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516733-2025-12	Acmadenia fruticosa	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516735-2025-12	Acmadenia gracilis	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-0000516738-2025-12	Acmadenia heterophylla	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516740-2025-12	Acmadenia kiwanensis	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516743-2025-12	Acmadenia latifolia	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516744-2025-12	Acmadenia laxa	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516746-2025-12	Acmadenia macradenia	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516747-2025-12	Acmadenia macropetala	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516748-2025-12	Acmadenia maculata	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516750-2025-12	Acmadenia matroosbergensis	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516751-2025-12	Acmadenia mundiana	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516754-2025-12	Acmadenia nivea	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516755-2025-12	Acmadenia nivenii	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516757-2025-12	Acmadenia obtusata	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-0000516760-2025-12	Acmadenia patentifolia	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516765-2025-12	Acmadenia rourkeana	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516766-2025-12	Acmadenia rupicola	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516768-2025-12	Acmadenia sheilae	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516770-2025-12	Acmadenia tenax	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516771-2025-12	Acmadenia teretifolia	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516772-2025-12	Acmadenia tetracarpellata	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516773-2025-12	Acmadenia tetragona	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516775-2025-12	Acmadenia trigona	wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516779-2025-12	Acmanthera cowanii	wfo:wfo-4000000311-2025-12	Acmanthera			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516780-2025-12	Acmanthera duckei	wfo:wfo-4000000311-2025-12	Acmanthera			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516781-2025-12	Acmanthera fernandesii	wfo:wfo-4000000311-2025-12	Acmanthera			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516782-2025-12	Acmanthera latifolia	wfo:wfo-4000000311-2025-12	Acmanthera			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516783-2025-12	Acmanthera longifolia	wfo:wfo-4000000311-2025-12	Acmanthera			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516784-2025-12	Acmanthera minima	wfo:wfo-4000000311-2025-12	Acmanthera			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516785-2025-12	Acmanthera parviflora	wfo:wfo-4000000311-2025-12	Acmanthera			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516858-2025-12	Aconitum abietetorum	wfo:wfo-4000000341-2025-12	Aconitum	wfo:wfo-7000000514-2025-12	Ranunculaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516865-2025-12	Aconitum acutiusculum	wfo:wfo-4000000341-2025-12	Aconitum	wfo:wfo-7000000514-2025-12	Ranunculaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516874-2025-12	Aconitum ajanense	wfo:wfo-4000000341-2025-12	Aconitum	wfo:wfo-7000000514-2025-12	Ranunculaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516879-2025-12	Aconitum alboflavidum	wfo:wfo-4000000341-2025-12	Aconitum	wfo:wfo-7000000514-2025-12	Ranunculaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000516880-2025-12	Aconitum alboviolaceum	wfo:wfo-4000000341-2025-12	Aconitum	wfo:wfo-7000000514-2025-12	Ranunculaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000516888-2025-12	Aconitum alpino-nepalense	wfo:wfo-4000000341-2025-12	Aconitum	wfo:wfo-7000000514-2025-12	Ranunculaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
