n,sample,family,word_count,words,fixed_common,normalized_common,seed
50,1634,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1634,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1634,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1634,commutator_single,1,abAB,1,1.0,20260515
50,1634,mixed_identity_a,2,1 a,0,0.0,20260515
50,1634,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1634,independent_four,4,a b c d,0,0.0,20260515
50,1634,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
50,1634,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1634,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1634,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
50,1635,identity_control,1,1,50,50.0,20260515
50,1635,cancel_control,1,aA,50,50.0,20260515
50,1635,single_a,1,a,1,1.0,20260515
50,1635,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,1635,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,1635,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,1635,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1635,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1635,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1635,commutator_single,1,abAB,1,1.0,20260515
50,1635,mixed_identity_a,2,1 a,1,1.0,20260515
50,1635,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1635,independent_four,4,a b c d,0,0.0,20260515
50,1635,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,1635,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1635,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1635,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,1636,identity_control,1,1,50,50.0,20260515
50,1636,cancel_control,1,aA,50,50.0,20260515
50,1636,single_a,1,a,1,1.0,20260515
50,1636,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,1636,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,1636,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,1636,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1636,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1636,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1636,commutator_single,1,abAB,3,3.0,20260515
50,1636,mixed_identity_a,2,1 a,1,1.0,20260515
50,1636,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1636,independent_four,4,a b c d,0,0.0,20260515
50,1636,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,1636,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1636,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1636,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,1637,identity_control,1,1,50,50.0,20260515
50,1637,cancel_control,1,aA,50,50.0,20260515
50,1637,single_a,1,a,1,1.0,20260515
50,1637,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,1637,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,1637,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,1637,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1637,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1637,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1637,commutator_single,1,abAB,1,1.0,20260515
50,1637,mixed_identity_a,2,1 a,1,1.0,20260515
50,1637,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1637,independent_four,4,a b c d,0,0.0,20260515
50,1637,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,1637,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1637,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1637,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,1638,identity_control,1,1,50,50.0,20260515
50,1638,cancel_control,1,aA,50,50.0,20260515
50,1638,single_a,1,a,2,2.0,20260515
50,1638,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
50,1638,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
50,1638,duplicate_pair_a_a,2,a a,2,2.0,20260515
50,1638,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1638,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1638,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1638,commutator_single,1,abAB,0,0.0,20260515
50,1638,mixed_identity_a,2,1 a,2,2.0,20260515
50,1638,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1638,independent_four,4,a b c d,0,0.0,20260515
50,1638,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
50,1638,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1638,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1638,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
50,1639,identity_control,1,1,50,50.0,20260515
50,1639,cancel_control,1,aA,50,50.0,20260515
50,1639,single_a,1,a,2,2.0,20260515
50,1639,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
50,1639,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
50,1639,duplicate_pair_a_a,2,a a,2,2.0,20260515
50,1639,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1639,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1639,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1639,commutator_single,1,abAB,1,1.0,20260515
50,1639,mixed_identity_a,2,1 a,2,2.0,20260515
50,1639,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1639,independent_four,4,a b c d,0,0.0,20260515
50,1639,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
50,1639,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1639,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1639,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
50,1640,identity_control,1,1,50,50.0,20260515
50,1640,cancel_control,1,aA,50,50.0,20260515
50,1640,single_a,1,a,1,1.0,20260515
50,1640,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,1640,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,1640,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,1640,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1640,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1640,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1640,commutator_single,1,abAB,2,2.0,20260515
50,1640,mixed_identity_a,2,1 a,1,1.0,20260515
50,1640,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1640,independent_four,4,a b c d,0,0.0,20260515
50,1640,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,1640,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1640,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1640,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,1641,identity_control,1,1,50,50.0,20260515
50,1641,cancel_control,1,aA,50,50.0,20260515
50,1641,single_a,1,a,1,1.0,20260515
50,1641,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,1641,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,1641,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,1641,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1641,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1641,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1641,commutator_single,1,abAB,0,0.0,20260515
50,1641,mixed_identity_a,2,1 a,1,1.0,20260515
50,1641,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1641,independent_four,4,a b c d,0,0.0,20260515
50,1641,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,1641,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1641,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1641,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,1642,identity_control,1,1,50,50.0,20260515
50,1642,cancel_control,1,aA,50,50.0,20260515
50,1642,single_a,1,a,0,0.0,20260515
50,1642,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
50,1642,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
50,1642,duplicate_pair_a_a,2,a a,0,0.0,20260515
50,1642,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1642,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1642,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1642,commutator_single,1,abAB,3,3.0,20260515
50,1642,mixed_identity_a,2,1 a,0,0.0,20260515
50,1642,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1642,independent_four,4,a b c d,0,0.0,20260515
50,1642,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
50,1642,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1642,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1642,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
50,1643,identity_control,1,1,50,50.0,20260515
50,1643,cancel_control,1,aA,50,50.0,20260515
50,1643,single_a,1,a,0,0.0,20260515
50,1643,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
50,1643,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
50,1643,duplicate_pair_a_a,2,a a,0,0.0,20260515
50,1643,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1643,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1643,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1643,commutator_single,1,abAB,0,0.0,20260515
50,1643,mixed_identity_a,2,1 a,0,0.0,20260515
50,1643,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1643,independent_four,4,a b c d,0,0.0,20260515
50,1643,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
50,1643,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1643,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1643,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
50,1644,identity_control,1,1,50,50.0,20260515
50,1644,cancel_control,1,aA,50,50.0,20260515
50,1644,single_a,1,a,1,1.0,20260515
50,1644,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,1644,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,1644,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,1644,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1644,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1644,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1644,commutator_single,1,abAB,2,2.0,20260515
50,1644,mixed_identity_a,2,1 a,1,1.0,20260515
50,1644,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1644,independent_four,4,a b c d,0,0.0,20260515
50,1644,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,1644,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1644,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1644,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,1645,identity_control,1,1,50,50.0,20260515
50,1645,cancel_control,1,aA,50,50.0,20260515
50,1645,single_a,1,a,0,0.0,20260515
50,1645,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
50,1645,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
50,1645,duplicate_pair_a_a,2,a a,0,0.0,20260515
50,1645,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1645,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1645,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1645,commutator_single,1,abAB,1,1.0,20260515
50,1645,mixed_identity_a,2,1 a,0,0.0,20260515
50,1645,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1645,independent_four,4,a b c d,0,0.0,20260515
50,1645,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
50,1645,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1645,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1645,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
50,1646,identity_control,1,1,50,50.0,20260515
50,1646,cancel_control,1,aA,50,50.0,20260515
50,1646,single_a,1,a,1,1.0,20260515
50,1646,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,1646,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,1646,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,1646,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1646,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1646,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1646,commutator_single,1,abAB,3,3.0,20260515
50,1646,mixed_identity_a,2,1 a,1,1.0,20260515
50,1646,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1646,independent_four,4,a b c d,0,0.0,20260515
50,1646,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,1646,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1646,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1646,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,1647,identity_control,1,1,50,50.0,20260515
50,1647,cancel_control,1,aA,50,50.0,20260515
50,1647,single_a,1,a,1,1.0,20260515
50,1647,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,1647,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,1647,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,1647,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1647,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1647,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1647,commutator_single,1,abAB,1,1.0,20260515
50,1647,mixed_identity_a,2,1 a,1,1.0,20260515
50,1647,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1647,independent_four,4,a b c d,0,0.0,20260515
50,1647,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,1647,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1647,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1647,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,1648,identity_control,1,1,50,50.0,20260515
50,1648,cancel_control,1,aA,50,50.0,20260515
50,1648,single_a,1,a,1,1.0,20260515
50,1648,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,1648,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,1648,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,1648,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1648,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1648,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1648,commutator_single,1,abAB,1,1.0,20260515
50,1648,mixed_identity_a,2,1 a,1,1.0,20260515
50,1648,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1648,independent_four,4,a b c d,0,0.0,20260515
50,1648,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,1648,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1648,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1648,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,1649,identity_control,1,1,50,50.0,20260515
50,1649,cancel_control,1,aA,50,50.0,20260515
50,1649,single_a,1,a,0,0.0,20260515
50,1649,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
50,1649,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
50,1649,duplicate_pair_a_a,2,a a,0,0.0,20260515
50,1649,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1649,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1649,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1649,commutator_single,1,abAB,2,2.0,20260515
50,1649,mixed_identity_a,2,1 a,0,0.0,20260515
50,1649,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1649,independent_four,4,a b c d,0,0.0,20260515
50,1649,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
50,1649,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1649,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1649,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
50,1650,identity_control,1,1,50,50.0,20260515
50,1650,cancel_control,1,aA,50,50.0,20260515
50,1650,single_a,1,a,3,3.0,20260515
50,1650,cyclic_pair_a_a2,2,a aa,3,3.0,20260515
50,1650,cyclic_triple_a_a2_a3,3,a aa aaa,3,3.0,20260515
50,1650,duplicate_pair_a_a,2,a a,3,3.0,20260515
50,1650,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1650,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1650,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1650,commutator_single,1,abAB,0,0.0,20260515
50,1650,mixed_identity_a,2,1 a,3,3.0,20260515
50,1650,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1650,independent_four,4,a b c d,0,0.0,20260515
50,1650,cyclic_four,4,a aa aaa aaaa,3,3.0,20260515
50,1650,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1650,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1650,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,3,3.0,20260515
50,1651,identity_control,1,1,50,50.0,20260515
50,1651,cancel_control,1,aA,50,50.0,20260515
50,1651,single_a,1,a,0,0.0,20260515
50,1651,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
50,1651,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
50,1651,duplicate_pair_a_a,2,a a,0,0.0,20260515
50,1651,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1651,rank_two_pair_ab_aB,2,ab aB,1,50.0,20260515
50,1651,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1651,commutator_single,1,abAB,1,1.0,20260515
50,1651,mixed_identity_a,2,1 a,0,0.0,20260515
50,1651,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1651,independent_four,4,a b c d,0,0.0,20260515
50,1651,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
50,1651,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1651,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1651,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
50,1652,identity_control,1,1,50,50.0,20260515
50,1652,cancel_control,1,aA,50,50.0,20260515
50,1652,single_a,1,a,0,0.0,20260515
50,1652,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
50,1652,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
50,1652,duplicate_pair_a_a,2,a a,0,0.0,20260515
50,1652,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1652,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1652,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1652,commutator_single,1,abAB,0,0.0,20260515
50,1652,mixed_identity_a,2,1 a,0,0.0,20260515
50,1652,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1652,independent_four,4,a b c d,0,0.0,20260515
50,1652,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
50,1652,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1652,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1652,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
50,1653,identity_control,1,1,50,50.0,20260515
50,1653,cancel_control,1,aA,50,50.0,20260515
50,1653,single_a,1,a,3,3.0,20260515
50,1653,cyclic_pair_a_a2,2,a aa,3,3.0,20260515
50,1653,cyclic_triple_a_a2_a3,3,a aa aaa,3,3.0,20260515
50,1653,duplicate_pair_a_a,2,a a,3,3.0,20260515
50,1653,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1653,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1653,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1653,commutator_single,1,abAB,2,2.0,20260515
50,1653,mixed_identity_a,2,1 a,3,3.0,20260515
50,1653,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1653,independent_four,4,a b c d,0,0.0,20260515
50,1653,cyclic_four,4,a aa aaa aaaa,3,3.0,20260515
50,1653,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1653,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1653,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,3,3.0,20260515
50,1654,identity_control,1,1,50,50.0,20260515
50,1654,cancel_control,1,aA,50,50.0,20260515
50,1654,single_a,1,a,2,2.0,20260515
50,1654,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
50,1654,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
50,1654,duplicate_pair_a_a,2,a a,2,2.0,20260515
50,1654,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1654,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1654,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1654,commutator_single,1,abAB,2,2.0,20260515
50,1654,mixed_identity_a,2,1 a,2,2.0,20260515
50,1654,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1654,independent_four,4,a b c d,0,0.0,20260515
50,1654,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
50,1654,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1654,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1654,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
50,1655,identity_control,1,1,50,50.0,20260515
50,1655,cancel_control,1,aA,50,50.0,20260515
50,1655,single_a,1,a,1,1.0,20260515
50,1655,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,1655,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,1655,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,1655,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1655,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1655,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1655,commutator_single,1,abAB,1,1.0,20260515
50,1655,mixed_identity_a,2,1 a,1,1.0,20260515
50,1655,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1655,independent_four,4,a b c d,0,0.0,20260515
50,1655,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,1655,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1655,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1655,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,1656,identity_control,1,1,50,50.0,20260515
50,1656,cancel_control,1,aA,50,50.0,20260515
50,1656,single_a,1,a,1,1.0,20260515
50,1656,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,1656,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,1656,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,1656,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1656,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1656,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1656,commutator_single,1,abAB,1,1.0,20260515
50,1656,mixed_identity_a,2,1 a,1,1.0,20260515
50,1656,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1656,independent_four,4,a b c d,0,0.0,20260515
50,1656,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,1656,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1656,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1656,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,1657,identity_control,1,1,50,50.0,20260515
50,1657,cancel_control,1,aA,50,50.0,20260515
50,1657,single_a,1,a,0,0.0,20260515
50,1657,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
50,1657,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
50,1657,duplicate_pair_a_a,2,a a,0,0.0,20260515
50,1657,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1657,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1657,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1657,commutator_single,1,abAB,1,1.0,20260515
50,1657,mixed_identity_a,2,1 a,0,0.0,20260515
50,1657,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,1657,independent_four,4,a b c d,0,0.0,20260515
50,1657,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
50,1657,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,1657,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,1657,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
50,1658,identity_control,1,1,50,50.0,20260515
50,1658,cancel_control,1,aA,50,50.0,20260515
50,1658,single_a,1,a,1,1.0,20260515
50,1658,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,1658,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,1658,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,1658,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,1658,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,1658,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,1658,commutator_single,1,abAB,0,0.0,20260515
50,1658,mixed_identity_a,2,1 a,1,1.0,20260515
