accepted_taxon_key,wfo_id,accepted_name,rank,family,genus,species,infraspecific_epithet,major_clade,parent_wfo_id,source,source_identifier,access_date,license,ingest_clone_id,provenance_url
wfo:wfo-7000000001-2025-12,wfo-7000000001-2025-12,Acanthaceae,family,Acanthaceae,,,,Angiosperms,wfo-9000000283-2025-12,WFO,wfo-7000000001-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000001-2025-12
wfo:wfo-4000014827-2025-12,wfo-4000014827-2025-12,Flabellaria,genus,Malpighiaceae,,,,Angiosperms,wfo-4100004216-2025-12,WFO,wfo-4000014827-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014827-2025-12
wfo:wfo-4000014828-2025-12,wfo-4000014828-2025-12,Flabellariopsis,genus,Malpighiaceae,,,,Angiosperms,wfo-4100004216-2025-12,WFO,wfo-4000014828-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014828-2025-12
wfo:wfo-4000014831-2025-12,wfo-4000014831-2025-12,Flacourtia,genus,Salicaceae,,,,Angiosperms,wfo-7000000540-2025-12,WFO,wfo-4000014831-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014831-2025-12
wfo:wfo-4000014833-2025-12,wfo-4000014833-2025-12,Flagellaria,genus,Flagellariaceae,,,,Angiosperms,wfo-7000000234-2025-12,WFO,wfo-4000014833-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014833-2025-12
wfo:wfo-4000014837-2025-12,wfo-4000014837-2025-12,Flagenium,genus,Rubiaceae,,,,Angiosperms,wfo-7000000534-2025-12,WFO,wfo-4000014837-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014837-2025-12
wfo:wfo-4000014842-2025-12,wfo-4000014842-2025-12,Flaveria,genus,Asteraceae,,,,Angiosperms,wfo-4100001267-2025-12,WFO,wfo-4000014842-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014842-2025-12
wfo:wfo-4000014847-2025-12,wfo-4000014847-2025-12,Fleischmannia,genus,Asteraceae,,,,Angiosperms,wfo-4500000492-2025-12,WFO,wfo-4000014847-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014847-2025-12
wfo:wfo-4000014848-2025-12,wfo-4000014848-2025-12,Fleischmanniopsis,genus,Asteraceae,,,,Angiosperms,wfo-4100000042-2025-12,WFO,wfo-4000014848-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014848-2025-12
wfo:wfo-4000014850-2025-12,wfo-4000014850-2025-12,Flemingia,genus,Fabaceae,,,,Angiosperms,wfo-6500000991-2025-12,WFO,wfo-4000014850-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014850-2025-12
wfo:wfo-4000014855-2025-12,wfo-4000014855-2025-12,Fleurydora,genus,Ochnaceae,,,,Angiosperms,wfo-4100000112-2025-12,WFO,wfo-4000014855-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014855-2025-12
wfo:wfo-4000014857-2025-12,wfo-4000014857-2025-12,Flexanthera,genus,Rubiaceae,,,,Angiosperms,wfo-7000000534-2025-12,WFO,wfo-4000014857-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014857-2025-12
wfo:wfo-4000014860-2025-12,wfo-4000014860-2025-12,Flindersia,genus,Rutaceae,,,,Angiosperms,wfo-7000000536-2025-12,WFO,wfo-4000014860-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014860-2025-12
wfo:wfo-4000014863-2025-12,wfo-4000014863-2025-12,Floerkea,genus,Limnanthaceae,,,,Angiosperms,wfo-7000000338-2025-12,WFO,wfo-4000014863-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014863-2025-12
wfo:wfo-4000014865-2025-12,wfo-4000014865-2025-12,Florestina,genus,Asteraceae,,,,Angiosperms,wfo-4500000327-2025-12,WFO,wfo-4000014865-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014865-2025-12
wfo:wfo-4000014871-2025-12,wfo-4000014871-2025-12,Floscaldasia,genus,Asteraceae,,,,Angiosperms,wfo-4100001268-2025-12,WFO,wfo-4000014871-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014871-2025-12
wfo:wfo-4000014872-2025-12,wfo-4000014872-2025-12,Floscopa,genus,Commelinaceae,,,,Angiosperms,wfo-1000029159-2025-12,WFO,wfo-4000014872-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014872-2025-12
wfo:wfo-4000014874-2025-12,wfo-4000014874-2025-12,Flosmutisia,genus,Asteraceae,,,,Angiosperms,wfo-4100001268-2025-12,WFO,wfo-4000014874-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014874-2025-12
wfo:wfo-4000014876-2025-12,wfo-4000014876-2025-12,Flourensia,genus,Asteraceae,,,,Angiosperms,wfo-4500000206-2025-12,WFO,wfo-4000014876-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014876-2025-12
wfo:wfo-4000014878-2025-12,wfo-4000014878-2025-12,Floydia,genus,Proteaceae,,,,Angiosperms,wfo-7000000499-2025-12,WFO,wfo-4000014878-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014878-2025-12
wfo:wfo-4000014884-2025-12,wfo-4000014884-2025-12,Flueggea,genus,Phyllanthaceae,,,,Angiosperms,wfo-7000000461-2025-12,WFO,wfo-4000014884-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014884-2025-12
wfo:wfo-4000049113-2025-12,wfo-4000049113-2025-12,Fluminaria,genus,Asteraceae,,,,Angiosperms,wfo-4100001941-2025-12,WFO,wfo-4000049113-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000049113-2025-12
wfo:wfo-4000014890-2025-12,wfo-4000014890-2025-12,Flyriella,genus,Asteraceae,,,,Angiosperms,wfo-4100000042-2025-12,WFO,wfo-4000014890-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014890-2025-12
wfo:wfo-4000014892-2025-12,wfo-4000014892-2025-12,Fockea,genus,Apocynaceae,,,,Angiosperms,wfo-5000001120-2025-12,WFO,wfo-4000014892-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014892-2025-12
wfo:wfo-4000014893-2025-12,wfo-4000014893-2025-12,Fockeanthus,genus,Campanulaceae,,,,Angiosperms,wfo-7000000106-2025-12,WFO,wfo-4000014893-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014893-2025-12
wfo:wfo-4000014894-2025-12,wfo-4000014894-2025-12,Foeniculum,genus,Apiaceae,,,,Angiosperms,wfo-7000000036-2025-12,WFO,wfo-4000014894-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014894-2025-12
wfo:wfo-4000014897-2025-12,wfo-4000014897-2025-12,Foetidia,genus,Lecythidaceae,,,,Angiosperms,wfo-7000000322-2025-12,WFO,wfo-4000014897-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014897-2025-12
wfo:wfo-4000014900-2025-12,wfo-4000014900-2025-12,Foleyola,genus,Brassicaceae,,,,Angiosperms,wfo-4100004711-2025-12,WFO,wfo-4000014900-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014900-2025-12
wfo:wfo-4000014908-2025-12,wfo-4000014908-2025-12,Fonkia,genus,Plantaginaceae,,,,Angiosperms,wfo-7000000476-2025-12,WFO,wfo-4000014908-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014908-2025-12
wfo:wfo-4000014910-2025-12,wfo-4000014910-2025-12,Fontainea,genus,Euphorbiaceae,,,,Angiosperms,wfo-7000000224-2025-12,WFO,wfo-4000014910-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014910-2025-12
wfo:wfo-4000014912-2025-12,wfo-4000014912-2025-12,Fontanesia,genus,Oleaceae,,,,Angiosperms,wfo-7000000422-2025-12,WFO,wfo-4000014912-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014912-2025-12
wfo:wfo-4001303213-2025-12,wfo-4001303213-2025-12,Foonchewia,genus,Rubiaceae,,,,Angiosperms,wfo-7000000534-2025-12,WFO,wfo-4001303213-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4001303213-2025-12
wfo:wfo-4000014926-2025-12,wfo-4000014926-2025-12,Forchhammeria,genus,Resedaceae,,,,Angiosperms,wfo-7000000517-2025-12,WFO,wfo-4000014926-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014926-2025-12
wfo:wfo-4000014928-2025-12,wfo-4000014928-2025-12,Forcipella,genus,Acanthaceae,,,,Angiosperms,wfo-7000000001-2025-12,WFO,wfo-4000014928-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014928-2025-12
wfo:wfo-4000014929-2025-12,wfo-4000014929-2025-12,Fordia,genus,Fabaceae,,,,Angiosperms,wfo-6500000991-2025-12,WFO,wfo-4000014929-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014929-2025-12
wfo:wfo-4000014930-2025-12,wfo-4000014930-2025-12,Fordiophyton,genus,Melastomataceae,,,,Angiosperms,wfo-7000000372-2025-12,WFO,wfo-4000014930-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014930-2025-12
wfo:wfo-4000014933-2025-12,wfo-4000014933-2025-12,Forestiera,genus,Oleaceae,,,,Angiosperms,wfo-7000000422-2025-12,WFO,wfo-4000014933-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014933-2025-12
wfo:wfo-4000014938-2025-12,wfo-4000014938-2025-12,Forgesia,genus,Escalloniaceae,,,,Angiosperms,wfo-7000000222-2025-12,WFO,wfo-4000014938-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014938-2025-12
wfo:wfo-4000014939-2025-12,wfo-4000014939-2025-12,Formania,genus,Asteraceae,,,,Angiosperms,wfo-4100002029-2025-12,WFO,wfo-4000014939-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014939-2025-12
wfo:wfo-4000014950-2025-12,wfo-4000014950-2025-12,Forsskaolea,genus,Urticaceae,,,,Angiosperms,wfo-7000000631-2025-12,WFO,wfo-4000014950-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014950-2025-12
wfo:wfo-4000014957-2025-12,wfo-4000014957-2025-12,Forstera,genus,Stylidiaceae,,,,Angiosperms,wfo-7000000590-2025-12,WFO,wfo-4000014957-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014957-2025-12
wfo:wfo-4000014958-2025-12,wfo-4000014958-2025-12,Forsteronia,genus,Apocynaceae,,,,Angiosperms,wfo-4100005817-2025-12,WFO,wfo-4000014958-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014958-2025-12
wfo:wfo-4000014961-2025-12,wfo-4000014961-2025-12,Forsythia,genus,Oleaceae,,,,Angiosperms,wfo-7000000422-2025-12,WFO,wfo-4000014961-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014961-2025-12
wfo:wfo-4000014966-2025-12,wfo-4000014966-2025-12,Fortunearia,genus,Hamamelidaceae,,,,Angiosperms,wfo-7000000269-2025-12,WFO,wfo-4000014966-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014966-2025-12
wfo:wfo-4000014968-2025-12,wfo-4000014968-2025-12,Fortuynia,genus,Brassicaceae,,,,Angiosperms,wfo-4100004711-2025-12,WFO,wfo-4000014968-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014968-2025-12
wfo:wfo-4000049077-2025-12,wfo-4000049077-2025-12,Forzzaea,genus,Bromeliaceae,,,,Angiosperms,wfo-7000000084-2025-12,WFO,wfo-4000049077-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000049077-2025-12
wfo:wfo-4000014969-2025-12,wfo-4000014969-2025-12,Fosbergia,genus,Rubiaceae,,,,Angiosperms,wfo-7000000534-2025-12,WFO,wfo-4000014969-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014969-2025-12
wfo:wfo-4000014973-2025-12,wfo-4000014973-2025-12,Fosterella,genus,Bromeliaceae,,,,Angiosperms,wfo-7000000084-2025-12,WFO,wfo-4000014973-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014973-2025-12
wfo:wfo-4000014975-2025-12,wfo-4000014975-2025-12,Fothergilla,genus,Hamamelidaceae,,,,Angiosperms,wfo-7000000269-2025-12,WFO,wfo-4000014975-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014975-2025-12
wfo:wfo-4000014981-2025-12,wfo-4000014981-2025-12,Fouquieria,genus,Fouquieriaceae,,,,Angiosperms,wfo-7000000237-2025-12,WFO,wfo-4000014981-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014981-2025-12
wfo:wfo-4000014987-2025-12,wfo-4000014987-2025-12,Fourraea,genus,Brassicaceae,,,,Angiosperms,wfo-4100001026-2025-12,WFO,wfo-4000014987-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014987-2025-12
wfo:wfo-4000014989-2025-12,wfo-4000014989-2025-12,Foveolina,genus,Asteraceae,,,,Angiosperms,wfo-4100000064-2025-12,WFO,wfo-4000014989-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014989-2025-12
wfo:wfo-4000014995-2025-12,wfo-4000014995-2025-12,Fragaria,genus,Rosaceae,,,,Angiosperms,wfo-7000000532-2025-12,WFO,wfo-4000014995-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000014995-2025-12
wfo:wfo-4000015001-2025-12,wfo-4000015001-2025-12,Frailea,genus,Cactaceae,,,,Angiosperms,wfo-7000000098-2025-12,WFO,wfo-4000015001-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015001-2025-12
wfo:wfo-4000015010-2025-12,wfo-4000015010-2025-12,Franciscodendron,genus,Malvaceae,,,,Angiosperms,wfo-7000000360-2025-12,WFO,wfo-4000015010-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015010-2025-12
wfo:wfo-4000015011-2025-12,wfo-4000015011-2025-12,Francoa,genus,Francoaceae,,,,Angiosperms,wfo-7000000661-2025-12,WFO,wfo-4000015011-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015011-2025-12
wfo:wfo-4000015013-2025-12,wfo-4000015013-2025-12,Frangula,genus,Rhamnaceae,,,,Angiosperms,wfo-7000000524-2025-12,WFO,wfo-4000015013-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015013-2025-12
wfo:wfo-4000015014-2025-12,wfo-4000015014-2025-12,Frankenia,genus,Frankeniaceae,,,,Angiosperms,wfo-7000000238-2025-12,WFO,wfo-4000015014-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015014-2025-12
wfo:wfo-4000015015-2025-12,wfo-4000015015-2025-12,Franklandia,genus,Proteaceae,,,,Angiosperms,wfo-7000000499-2025-12,WFO,wfo-4000015015-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015015-2025-12
wfo:wfo-4000015016-2025-12,wfo-4000015016-2025-12,Franklinia,genus,Theaceae,,,,Angiosperms,wfo-7000000607-2025-12,WFO,wfo-4000015016-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015016-2025-12
wfo:wfo-4000015022-2025-12,wfo-4000015022-2025-12,Frasera,genus,Gentianaceae,,,,Angiosperms,wfo-7000000243-2025-12,WFO,wfo-4000015022-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015022-2025-12
wfo:wfo-4000015023-2025-12,wfo-4000015023-2025-12,Fraunhofera,genus,Celastraceae,,,,Angiosperms,wfo-7000000121-2025-12,WFO,wfo-4000015023-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015023-2025-12
wfo:wfo-4000015027-2025-12,wfo-4000015027-2025-12,Fraxinus,genus,Oleaceae,,,,Angiosperms,wfo-7000000422-2025-12,WFO,wfo-4000015027-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015027-2025-12
wfo:wfo-4000015033-2025-12,wfo-4000015033-2025-12,Freesia,genus,Iridaceae,,,,Angiosperms,wfo-7000000299-2025-12,WFO,wfo-4000015033-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015033-2025-12
wfo:wfo-4000015040-2025-12,wfo-4000015040-2025-12,Fremontodendron,genus,Malvaceae,,,,Angiosperms,wfo-7000000360-2025-12,WFO,wfo-4000015040-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015040-2025-12
wfo:wfo-4000015046-2025-12,wfo-4000015046-2025-12,Freya,genus,Asteraceae,,,,Angiosperms,wfo-4500000244-2025-12,WFO,wfo-4000015046-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015046-2025-12
wfo:wfo-4000015047-2025-12,wfo-4000015047-2025-12,Freycinetia,genus,Pandanaceae,,,,Angiosperms,wfo-7000000439-2025-12,WFO,wfo-4000015047-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015047-2025-12
wfo:wfo-4000015050-2025-12,wfo-4000015050-2025-12,Freylinia,genus,Scrophulariaceae,,,,Angiosperms,wfo-7000000561-2025-12,WFO,wfo-4000015050-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015050-2025-12
wfo:wfo-4000015054-2025-12,wfo-4000015054-2025-12,Freziera,genus,Pentaphylacaceae,,,,Angiosperms,wfo-7000000450-2025-12,WFO,wfo-4000015054-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015054-2025-12
wfo:wfo-4000015056-2025-12,wfo-4000015056-2025-12,Fridericia,genus,Bignoniaceae,,,,Angiosperms,wfo-7000000073-2025-12,WFO,wfo-4000015056-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4000015056-2025-12
